a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.qlvalue	a.rank	m._quicklink	m._qltitle	m._seedURL	m._control
viveca	16	16	6e95481c432f65078c85a4651ae82eaa	7212https://store.juno.com/	2014-11-12	qlrescale001	Definitely YES	8	https://store.juno.com/	Our Services	http://www.juno.com/	7212
viveca	16	16	a0f26a2d60286d33923efb38af74a5d7	7208http://www.juno.com/support/webmail	2014-11-12	qlrescale001	Uncertain	4	http://www.juno.com/support/webmail	Email Questions	http://www.juno.com/	7208
viveca	16	16	a308cbaf86e0d1faabc214e14ce79ef1	7204http://webmail.juno.com/	2014-11-12	qlrescale001	Uncertain	0	http://webmail.juno.com/	Email on the Web	http://www.juno.com/	7204
viveca	16	16	a4c2e398cc8190adf96776f131759099	7211http://www.juno.com/support/webmail/u-login.html	2014-11-12	qlrescale001	Definitely NO	7	http://www.juno.com/support/webmail/u-login.html	online services	http://www.juno.com/	7211
viveca	16	16	b7cd1396c4c817733edc10c01358db9e	7209https://help.juno.com/	2014-11-12	qlrescale001	Definitely YES	5	https://help.juno.com/	privacy and security	http://www.juno.com/	7209
viveca	16	16	bb342fb6a44c31af16ef8822bd570dc7	7207http://www.juno.com/support	2014-11-12	qlrescale001	Definitely YES	3	http://www.juno.com/support	Support	http://www.juno.com/	7207
viveca	16	16	bd6362cf2e2f16f8126ec03dcf26a1a8	7205https://my.juno.com/	2014-11-12	qlrescale001	Definitely YES	1	https://my.juno.com/	juno - myjuno personalized start page - sign in	http://www.juno.com/	7205
viveca	16	16	d7730f07d4491eb360f715feaac72cd0	7213http://www.juno.com/support/email/email-setup.html	2014-11-12	qlrescale001	Definitely NO	9	http://www.juno.com/support/email/email-setup.html	Support – POP and SMTP server settings for Email clients	http://www.juno.com/	7213
viveca	19	19	19e434cf5cd0f2cfd0c8cc0308511f09	1614https://m.ticketmaster.com/ticket/my/login.do	2014-11-14	qlrescale001	Uncertain	7	https://m.ticketmaster.com/ticket/my/login.do	Mobile/Tablet User: Log In	http://m.ticketmaster.com/	1614
viveca	19	19	211d30530ab284ea83541caa26abe6b1	1615http://m.ticketmaster.com/The-Forum-tickets-Inglewood/venue/73750	2014-11-14	qlrescale001	Definitely NO	8	http://m.ticketmaster.com/The-Forum-tickets-Inglewood/venue/73750	The Forum	http://m.ticketmaster.com/	1615
viveca	19	19	3f394d473d877fd7c30c7d7386a47493	1609http://m.ticketmaster.com/Sleep-Train-Pavilion-At-Concord-tickets-Concord/venue/229503	2014-11-14	qlrescale001	Definitely NO	2	http://m.ticketmaster.com/Sleep-Train-Pavilion-At-Concord-tickets-Concord/venue/229503	buy	http://m.ticketmaster.com/	1609
viveca	19	19	76651079dcc600b9224f62e836586dc2	1616http://m.ticketmaster.com/Luke-Bryan-tickets/artist/1044173	2014-11-14	qlrescale001	Definitely NO	9	http://m.ticketmaster.com/Luke-Bryan-tickets/artist/1044173	Luke Bryan	http://m.ticketmaster.com/	1616
viveca	19	19	9212e99027491cd70e78a2a0351b37ac	1611http://m.ticketmaster.com/venue/49672	2014-11-14	qlrescale001	Definitely NO	4	http://m.ticketmaster.com/venue/49672	Verizon Wireless Amphitheater St Louis	http://m.ticketmaster.com/	1611
viveca	19	19	a283ae2a9948bf4416df47c6c9587674	1608http://m.ticketmaster.com/Canada-tickets/artist/1584617	2014-11-14	qlrescale001	Uncertain	1	http://m.ticketmaster.com/Canada-tickets/artist/1584617	Canada's Men's National Team v. Jamaica	http://m.ticketmaster.com/	1608
viveca	19	19	e37d33d508939a540b334b743bf5f50c	1612http://m.ticketmaster.com/Tyler-Perrys-Hell-Hath-No-Fury-Like-a-Woman-Scorned-tickets/artist/1907155	2014-11-14	qlrescale001	Definitely NO	5	http://m.ticketmaster.com/Tyler-Perrys-Hell-Hath-No-Fury-Like-a-Woman-Scorned-tickets/artist/1907155	Tyler Perry's "Hell Hath No Fury Like A Woman Scorned"	http://m.ticketmaster.com/	1612
viveca	19	19	ecc4f3c374f16b8ce70a69f15c5c64cc	1607http://m.ticketmaster.com/venue/40964	2014-11-14	qlrescale001	Definitely NO	0	http://m.ticketmaster.com/venue/40964	Get Directions	http://m.ticketmaster.com/	1607
viveca	19	19	f55c920b229e437d32413f6053667a86	1610http://m.ticketmaster.com/Circo-Hermanos-Vazquez-tickets/artist/1433261	2014-11-14	qlrescale001	Definitely NO	3	http://m.ticketmaster.com/Circo-Hermanos-Vazquez-tickets/artist/1433261	Circo Hermanos Vazquez	http://m.ticketmaster.com/	1610
viveca	19	19	fc48f2412050be2118efa15cdd16ae5e	1613http://m.ticketmaster.com/Juan-Gabriel-tickets/artist/761622	2014-11-14	qlrescale001	Definitely NO	6	http://m.ticketmaster.com/Juan-Gabriel-tickets/artist/761622	Juan Gabriel	http://m.ticketmaster.com/	1613
viveca	21	21	1ecbee40d888a4d922c89b05182af064	6011http://www.funbrain.com/brain/index.html	2014-12-03	qlrescale001	Definitely YES	0	http://www.funbrain.com/brain/index.html	All Arcades	http://www.funbrain.com/	6011
viveca	21	21	306357fb3f90b19bb3f09496b8e1491e	6014http://www.funbrain.com/FBSearch.php?Grade=1	2014-12-03	qlrescale001	Uncertain	3	http://www.funbrain.com/FBSearch.php?Grade=1	1st Grade	http://www.funbrain.com/	6014
viveca	21	21	436e7b17064321d1859cb88a1254d099	6020http://www.funbrain.com/journal/Journal.html	2014-12-03	qlrescale001	Definitely NO	9	http://www.funbrain.com/journal/Journal.html	Diary of a Wimpy Kid - Greg Heffley's Journal Grade 7	http://www.funbrain.com/	6020
viveca	21	21	46fc1fb630ae9cf88b30eef6416a6312	6015http://www.funbrain.com/FBSearch.php?Grade=K	2014-12-03	qlrescale001	Uncertain	4	http://www.funbrain.com/FBSearch.php?Grade=K	Kindergarten	http://www.funbrain.com/	6015
viveca	21	21	55a4b239393cd48f6a4d7a376d1c1107	6019http://www.funbrain.com/grammar/index.html	2014-12-03	qlrescale001	Uncertain	8	http://www.funbrain.com/grammar/index.html	Grammar Gorillas	http://www.funbrain.com/	6019
viveca	21	21	6f120bb0673293eada0bfbf8c479b70d	6013http://www.funbrain.com/FBSearch.php?Grade	2014-12-03	qlrescale001	Uncertain	2	http://www.funbrain.com/FBSearch.php?Grade	math baseball	http://www.funbrain.com/	6013
viveca	21	21	8bd0d6f18283b313c248309c46f2a6f8	6012http://www.funbrain.com/FBSearch.php	2014-12-03	qlrescale001	Uncertain	1	http://www.funbrain.com/FBSearch.php	Grade 6	http://www.funbrain.com/	6012
viveca	21	21	99c693bbba9f1527272905dfe6059991	6016http://www.funbrain.com/brain/JustForFunBrain/Games/TitleHC.html?GameName=MightyGuy1&Brain=justforfun&ReturnTo=kidscenter	2014-12-03	qlrescale001	Uncertain	5	http://www.funbrain.com/brain/JustForFunBrain/Games/TitleHC.html?GameName=MightyGuy1&Brain=justforfun&ReturnTo=kidscenter	Mighty Guy	http://www.funbrain.com/	6016
viveca	21	21	a13fffbb045e4f46547856f419b65fea	6017http://www.funbrain.com/FBSearch.php?Grade=3	2014-12-03	qlrescale001	Uncertain	6	http://www.funbrain.com/FBSearch.php?Grade=3	3rd Grade	http://www.funbrain.com/	6017
viveca	21	21	f7cf91523cebf85dd76de766cc9c4e47	6018http://www.funbrain.com/FBSearch.php?Grade=2	2014-12-03	qlrescale001	Uncertain	7	http://www.funbrain.com/FBSearch.php?Grade=2	2nd Grade	http://www.funbrain.com/	6018
viveca	25	25	1ab83e0e0b5f5cd39f274b39407fe21c	2637http://theiraqidinar.com/personality/dinar-guru	2014-12-04	qlrescale001	Uncertain	9	http://theiraqidinar.com/personality/dinar-guru	Guru	http://theiraqidinar.com/	2637
viveca	25	25	302fdb5ae782d884dc1df02392e81399	2628http://theiraqidinar.com/?s=dinar	2014-12-04	qlrescale001	Uncertain	0	http://theiraqidinar.com/?s=dinar	doozies	http://theiraqidinar.com/	2628
viveca	25	25	3f97d89e304a2ab1176a95e081440f3b	2631http://theiraqidinar.com/personality/okieoilman	2014-12-04	qlrescale001	Definitely NO	3	http://theiraqidinar.com/personality/okieoilman	OkieOilMan	http://theiraqidinar.com/	2631
viveca	25	25	48f34473bb0bcb60f366a3dc6f79a4ef	2630http://theiraqidinar.com/about-dinar-daddy	2014-12-04	qlrescale001	Definitely YES	2	http://theiraqidinar.com/about-dinar-daddy	About Daddy	http://theiraqidinar.com/	2630
viveca	25	25	54048307fb0f343c9046344da496fe61	2636http://theiraqidinar.com/personality/dinar-daddy	2014-12-04	qlrescale001	Uncertain	8	http://theiraqidinar.com/personality/dinar-daddy	Daddy	http://theiraqidinar.com/	2636
viveca	25	25	65db7682e4dd399ab8f7efd6d8e774c8	2632http://theiraqidinar.com/personality/tlar	2014-12-04	qlrescale001	Definitely NO	4	http://theiraqidinar.com/personality/tlar	Tlar	http://theiraqidinar.com/	2632
viveca	25	25	7cd7201f09c9f468234f3b4d6a12055b	2629http://theiraqidinar.com/resources	2014-12-04	qlrescale001	Definitely YES	1	http://theiraqidinar.com/resources	Resources	http://theiraqidinar.com/	2629
viveca	25	25	8d0da4a022f551d18c303727227245aa	2635http://theiraqidinar.com/forexpros/forex-1058-242211	2014-12-04	qlrescale001	Uncertain	7	http://theiraqidinar.com/forexpros/forex-1058-242211	Forex	http://theiraqidinar.com/	2635
viveca	25	25	ada5d737dc726b00fee2c378e929ff90	2633http://theiraqidinar.com/rv-announcement-registration	2014-12-04	qlrescale001	Uncertain	5	http://theiraqidinar.com/rv-announcement-registration	RV Announcement Registration	http://theiraqidinar.com/	2633
viveca	25	25	f35b629ff54c36543fd1b4db7c202c6d	2634http://theiraqidinar.com/feed	2014-12-04	qlrescale001	Uncertain	6	http://theiraqidinar.com/feed	Daddy's Tidbits » Feed	http://theiraqidinar.com/	2634
viveca	60	60	0ee20e1c47d02b0035eb7256953278f9	5http://abcfamily.go.com/schedule	2014-11-11	qlrescale001	Definitely YES	4	http://abcfamily.go.com/schedule	TV Show Schedule - ABCFamily.com	http://abcfamily.go.com/	5
viveca	60	60	2583ec09d4a86b1f5f3664f800e50589	2http://abcfamily.go.com/shows/pretty-little-liars	2014-11-11	qlrescale001	Uncertain	1	http://abcfamily.go.com/shows/pretty-little-liars	Pretty Little Liars	http://abcfamily.go.com/	2
viveca	60	60	33452d418e5f9a0539df6c6f15b87599	7http://abcfamily.go.com/shows/twisted	2014-11-11	qlrescale001	Uncertain	6	http://abcfamily.go.com/shows/twisted	Twisted	http://abcfamily.go.com/	7
viveca	60	60	5766cbe86ac7729c4200ae5d422883ad	10http://abcfamily.go.com/shows/switched-at-birth/video	2014-11-11	qlrescale001	Uncertain	9	http://abcfamily.go.com/shows/switched-at-birth/video	Watch Switched at Birth Videos & Full Episodes	http://abcfamily.go.com/	10
viveca	60	60	5e4000f93c0b1bc9cd06ce381b65f17d	1http://abcfamily.go.com/shows	2014-11-11	qlrescale001	Definitely YES	0	http://abcfamily.go.com/shows	Shows	http://abcfamily.go.com/	1
viveca	60	60	92398bade275cf25e78f7bb8d27752c3	8http://abcfamily.go.com/shows/pretty-little-liars/video	2014-11-11	qlrescale001	Uncertain	7	http://abcfamily.go.com/shows/pretty-little-liars/video	Pretty Little Liars sur	http://abcfamily.go.com/	8
viveca	60	60	b2893bb0f0b4cc28d4bc88cea537c208	9http://abcfamily.go.com/shows/pretty-little-liars/cast	2014-11-11	qlrescale001	Definitely NO	8	http://abcfamily.go.com/shows/pretty-little-liars/cast	Pretty Little Liars,	http://abcfamily.go.com/	9
viveca	60	60	b3ef5775ee80345604ca82ff8d8bba99	3http://abcfamily.go.com/shows/the-fosters	2014-11-11	qlrescale001	Uncertain	2	http://abcfamily.go.com/shows/the-fosters	The Fosters	http://abcfamily.go.com/	3
viveca	60	60	e2265d06831863139883851c1a6a280a	6http://abcfamily.go.com/specials/25-days-christmas	2014-11-11	qlrescale001	Uncertain	5	http://abcfamily.go.com/specials/25-days-christmas	25 Days of Christmas	http://abcfamily.go.com/	6
viveca	60	60	e901bccd743d634ff5027a01a658c673	4http://abcfamily.go.com/shows/switched-at-birth	2014-11-11	qlrescale001	Uncertain	3	http://abcfamily.go.com/shows/switched-at-birth	Switched at Birth	http://abcfamily.go.com/	4
viveca	65	65	52fef7d16f5c6e7c2eb0a0be398c2e64	4004http://www.bigtits.com/videos/categories/asian	2014-12-05	qlrescale001	Uncertain	1	http://www.bigtits.com/videos/categories/asian	Asian	http://www.bigtits.com/	4004
viveca	65	65	57ac3f2c7250713a1571d0d5c2671418	4012http://www.bigtits.com/models/view/christy-canyon/1340	2014-12-05	qlrescale001	Uncertain	9	http://www.bigtits.com/models/view/christy-canyon/1340	Christy Canyon	http://www.bigtits.com/	4012
viveca	65	65	97f45dc36c3068486314e7fd253fa606	4006http://www.bigtits.com/big-tit-videos/natural.htm	2014-12-05	qlrescale001	Uncertain	3	http://www.bigtits.com/big-tit-videos/natural.htm	breasts	http://www.bigtits.com/	4006
viveca	65	65	9a5aa8e83cc9929adfb8b000ee1c8ae7	4008http://www.bigtits.com/videos/categories/milf	2014-12-05	qlrescale001	Uncertain	5	http://www.bigtits.com/videos/categories/milf	Milf	http://www.bigtits.com/	4008
viveca	65	65	a228ea5d01e0911b5e0a02d4623f2785	4003http://www.bigtits.com/models	2014-12-05	qlrescale001	Definitely YES	0	http://www.bigtits.com/models	Models	http://www.bigtits.com/	4003
viveca	65	65	b3a8bd909a0d1a8fee99e30771be93b0	4005http://www.bigtits.com/videos/categories/ebony	2014-12-05	qlrescale001	Uncertain	2	http://www.bigtits.com/videos/categories/ebony	Ebony	http://www.bigtits.com/	4005
viveca	65	65	b9f1c33b0dfa2dd0eee3d671004d08a3	4011http://www.bigtits.com/videos/categories/blowjob	2014-12-05	qlrescale001	Uncertain	8	http://www.bigtits.com/videos/categories/blowjob	Blowjob	http://www.bigtits.com/	4011
viveca	65	65	be579ec03f3be5f6168835501758dcd6	4007http://www.bigtits.com/videos/browse	2014-12-05	qlrescale001	Definitely YES	4	http://www.bigtits.com/videos/browse	Videos	http://www.bigtits.com/	4007
viveca	65	65	f252ef598e1b75650bdda81297fd3149	4010http://www.bigtits.com/models/view/milena-velba/1272	2014-12-05	qlrescale001	Uncertain	7	http://www.bigtits.com/models/view/milena-velba/1272	Milena Velba	http://www.bigtits.com/	4010
viveca	65	65	ff604cfd160e5306be97bf982b9c6210	4009http://www.bigtits.com/big-tit-videos/amateur.htm	2014-12-05	qlrescale001	Uncertain	6	http://www.bigtits.com/big-tit-videos/amateur.htm	Amateur	http://www.bigtits.com/	4009
viveca	76	76	6781674a975cfde893700e443d82ca35	532http://commercialsearch.realtor.com/commercial-for_sale/new-braunfels_texas	2014-11-12	qlrescale001	Definitely NO	1	http://commercialsearch.realtor.com/commercial-for_sale/new-braunfels_texas	commercial	http://commercialsearch.realtor.com/	532
viveca	76	76	9d88dc686f68208c758bc6401006b27e	531http://commercialsearch.realtor.com/commercial-sale/erie_pennsylvania	2014-11-12	qlrescale001	Definitely NO	0	http://commercialsearch.realtor.com/commercial-sale/erie_pennsylvania	Feedback	http://commercialsearch.realtor.com/	531
viveca	87	87	2dfb15459a4e7fbd35e5a81ddbf58f99	1778http://www.mschumacher.com/biography.html	2014-12-03	qlrescale001	Definitely YES	0	http://www.mschumacher.com/biography.html	Biography	http://mschumacher.com/	1778
viveca	87	87	3c55ce127a4b6f95959997250e2ec02b	1780http://www.mschumacher.com/privacy.html	2014-12-03	qlrescale001	Definitely NO	2	http://www.mschumacher.com/privacy.html	Privacy	http://mschumacher.com/	1780
viveca	87	87	a965eef5fd8385641ebc3ee249da8b91	1779http://www.mschumacher.com/photos.html	2014-12-03	qlrescale001	Definitely YES	1	http://www.mschumacher.com/photos.html	Photos	http://mschumacher.com/	1779
viveca	87	87	e5b2347b90d5da764f85126fe0ffe763	1781http://www.mschumacher.com/history.html	2014-12-03	qlrescale001	Definitely YES	3	http://www.mschumacher.com/history.html	History	http://mschumacher.com/	1781
viveca	101	101	0d5d564158a7b17ebfb3b561dee8824e	7429http://blog.kitchenaid.com/	2014-11-25	qlrescale001	Definitely YES	4	http://blog.kitchenaid.com/	Blog	http://www.kitchenaid.com/	7429
viveca	101	101	10a0afb0ccac3b46658ec8f8710a2ddf	7432http://www.kitchenaid.com/countertop-appliances/blenders/	2014-11-25	qlrescale001	Definitely YES	7	http://www.kitchenaid.com/countertop-appliances/blenders/	Blenders	http://www.kitchenaid.com/	7432
viveca	101	101	1be388f3c6c99e8288e96dfb7687739c	7428https://proline.kitchenaid.com/	2014-11-25	qlrescale001	Uncertain	3	https://proline.kitchenaid.com/	Proline Series	http://www.kitchenaid.com/	7428
viveca	101	101	463c7320c33a776e3174d7d98974f4b4	7434http://www.kitchenaid.com/shop/major-appliances-1/hoods-and-vents-3/102020029/	2014-11-25	qlrescale001	Uncertain	9	http://www.kitchenaid.com/shop/major-appliances-1/hoods-and-vents-3/102020029/	See All Hoods & Vents	http://www.kitchenaid.com/	7434
viveca	101	101	51bb68165774d875eb2e7bd215da93be	7426http://www.kitchenaid.com/shop/major-appliances-1/refrigerators-3/102020048/	2014-11-25	qlrescale001	Uncertain	1	http://www.kitchenaid.com/shop/major-appliances-1/refrigerators-3/102020048/	Refrigerators	http://www.kitchenaid.com/	7426
viveca	101	101	727e29938e0f8db248a98ae532042e9c	7430http://www.kitchenaid.com/shop/countertop-appliances-1/countertop-appliances-2/stand-mixer-attachments-3/-[KICA0WH]-400076/KICA0WH/	2014-11-25	qlrescale001	Uncertain	5	http://www.kitchenaid.com/shop/countertop-appliances-1/countertop-appliances-2/stand-mixer-attachments-3/-[KICA0WH]-400076/KICA0WH/	Ice Cream Maker Attachment	http://www.kitchenaid.com/	7430
viveca	101	101	8c655cfaf4f76116b6139072e3857329	7425http://www.kitchenaid.com/countertop-appliances/	2014-11-25	qlrescale001	Definitely YES	0	http://www.kitchenaid.com/countertop-appliances/	Countertop Appliances	http://www.kitchenaid.com/	7425
viveca	101	101	ab5401140614c0ce76436bf8b33c5a91	7433http://www.kitchenaid.com/shop/major-appliances-1/wall-ovens-3/102020003/	2014-11-25	qlrescale001	Uncertain	8	http://www.kitchenaid.com/shop/major-appliances-1/wall-ovens-3/102020003/	Wall Ovens	http://www.kitchenaid.com/	7433
viveca	101	101	c88b1c12834ee02b96d17018b8a74f38	7431http://www.kitchenaid.com/shop/major-appliances-1/microwaves-3/102020037/	2014-11-25	qlrescale001	Uncertain	6	http://www.kitchenaid.com/shop/major-appliances-1/microwaves-3/102020037/	Microwaves	http://www.kitchenaid.com/	7431
viveca	101	101	fbcd04719c7c71db9109642a1325dd15	7427http://www.kitchenaid.com/shop/accessories-1/refrigerator-water-filters-3/102020258/	2014-11-25	qlrescale001	Uncertain	2	http://www.kitchenaid.com/shop/accessories-1/refrigerator-water-filters-3/102020258/	See all water filters	http://www.kitchenaid.com/	7427
viveca	104	104	00707012a49e422708dea1f26369fe04	12095https://blog.edmodo.com/2011/02/17/enhancing-content-management/	2014-12-05	qlrescale001	Uncertain	3	https://blog.edmodo.com/2011/02/17/enhancing-content-management/	Enhancing Content Management	https://blog.edmodo.com/	12095
viveca	104	104	07f45c5f12b8be9d73de2428bc8d55d8	12097https://blog.edmodo.com/page/20/	2014-12-05	qlrescale001	Uncertain	5	https://blog.edmodo.com/page/20/	20	https://blog.edmodo.com/	12097
viveca	104	104	0e248de68101bce501c5dd15dbc902f2	12101https://blog.edmodo.com/2011/05/17/site-issues/	2014-12-05	qlrescale001	Uncertain	9	https://blog.edmodo.com/2011/05/17/site-issues/	Site Issues	https://blog.edmodo.com/	12101
viveca	104	104	1df9e86d685ff8a1c015e9f82fcf1f0b	12092https://blog.edmodo.com/tag/group-code/	2014-12-05	qlrescale001	Uncertain	0	https://blog.edmodo.com/tag/group-code/	blog	https://blog.edmodo.com/	12092
