a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.titlequality	a.titlelowquality	a.linkquality	a.linklowquality	a.commentsnotes	a.rank	m._domain_url	m._ql_title	m._strangexml	m._unkvalue	m._ql_url	m._control
samanthashook	64	64	6b20612c7143b213c3c471a48a5b0a40	638http://www.wsdot.wa.gov/	2015-03-20	qlBingPatch	2		2			5	http://www.wsdot.wa.gov/	Travel Alerts	bing-ql.ysec01.ans.xml	4	http://www.wsdot.wa.gov/traffic/trafficalerts/	638
samanthashook	64	64	a17fa22b57107cd19c610e18c70c567c	636http://www.wsdot.wa.gov/	2015-03-20	qlBingPatch	2		3	Topic too specific		3	http://www.wsdot.wa.gov/	Projects	bing-ql.ysec01.ans.xml	6	http://www.wsdot.wa.gov/projects/	636
samanthashook	64	64	d5633def9e557cda18b034688158e18a	635http://www.wsdot.wa.gov/	2015-03-20	qlBingPatch	2		3	Topic too specific		2	http://www.wsdot.wa.gov/	Mountain Passes	bing-ql.ysec01.ans.xml	2	http://www.wsdot.wa.gov/traffic/passes/	635
samanthashook	64	64	f4fbf23425e2d0226e10363cd100c4b5	634http://www.wsdot.wa.gov/	2015-03-20	qlBingPatch	2		2			1	http://www.wsdot.wa.gov/	Seattle Traffic	bing-ql.ysec01.ans.xml	3	http://www.wsdot.wa.gov/traffic/seattle/	634
samanthashook	71	71	22591eaf98b381c281011fe46e74b501	262http://www.sherwin-williams.com/	2015-03-19	qlBingPatch	1		2			3	http://www.sherwin-williams.com/	Find a Store	bing-ql.ysec01.ans.xml	1	http://www.sherwin-williams.com/store-locator/	262
samanthashook	71	71	4e41e41fec4e6455d44fadae7dae0e8c	260http://www.sherwin-williams.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		1	http://www.sherwin-williams.com/	Careers	bing-ql.ysec01.ans.xml	5	http://careers.sherwin-williams.com/careers/	260
samanthashook	71	71	4fc06894473aad94e23aa396c498cd89	263http://www.sherwin-williams.com/	2015-03-19	qlBingPatch	2		3	Other		4	http://www.sherwin-williams.com/	Products	bing-ql.ysec01.ans.xml	4	http://www.sherwin-williams.com/homeowners/products/catalog/	263
samanthashook	71	71	b4be0978d456b1b3f73fbfdfdc80a4d6	261http://www.sherwin-williams.com/	2015-03-19	qlBingPatch	2		2			2	http://www.sherwin-williams.com/	Explore Paint Color	bing-ql.ysec01.ans.xml	2	http://www.sherwin-williams.com/homeowners/color/	261
samanthashook	71	71	b4ef88531636b6eb885cd06fd6bdc098	264http://www.sherwin-williams.com/	2015-03-19	qlBingPatch	2		2			5	http://www.sherwin-williams.com/	Paint Color Visualizer	bing-ql.ysec01.ans.xml	3	https://www.sherwin-williams.com/visualizer/	264
samanthashook	71	71	f048e3697d3e75b452ea73f74c97f0c0	259http://www.sherwin-williams.com/	2015-03-19	qlBingPatch	2		3	Topic too specific	title seems a little off but people could probably infer	0	http://www.sherwin-williams.com/	Protective & Marine	bing-ql.ysec01.ans.xml	6	http://protective.sherwin-williams.com/	259
samanthashook	72	72	2de747e9985bd1b11e8ac0fa781e1191	470http://sfbay.craigslist.org/	2015-03-19	qlBingPatch	2		3	Other	too broad	2	http://sfbay.craigslist.org/	For Sale	bing-ql.ysec01.ans.xml	5	http://sfbay.craigslist.org/search/sss	470
samanthashook	72	72	4a3bf644c7e7e0fa522affe60b26f598	473http://sfbay.craigslist.org/	2015-03-19	qlBingPatch	1		3	Topic too specific		5	http://sfbay.craigslist.org/	Motorcycles	bing-ql.ysec01.ans.xml	4	http://sfbay.craigslist.org/search/mca	473
samanthashook	72	72	67e12d99757cc990bef3c729e812f68e	469http://sfbay.craigslist.org/	2015-03-19	qlBingPatch	3	Other	2			1	http://sfbay.craigslist.org/	Cars Trucks	bing-ql.ysec01.ans.xml	1	http://sfbay.craigslist.org/i/autos	469
samanthashook	72	72	7a5e44174708c9417602780b4441a6dc	472http://sfbay.craigslist.org/	2015-03-19	qlBingPatch	1		3	Topic too specific		4	http://sfbay.craigslist.org/	Furniture	bing-ql.ysec01.ans.xml	6	http://sfbay.craigslist.org/search/fua	472
samanthashook	72	72	af2fc86f44482063556544d1055aad12	471http://sfbay.craigslist.org/	2015-03-19	qlBingPatch	2		1			3	http://sfbay.craigslist.org/	Apts / Housing	bing-ql.ysec01.ans.xml	2	http://sfbay.craigslist.org/search/apa	471
samanthashook	72	72	c87b1eb6f5586e2983215adbe6438f76	468http://sfbay.craigslist.org/	2015-03-19	qlBingPatch	3	Too long	2			0	http://sfbay.craigslist.org/	Free Stuff Classifieds	bing-ql.ysec01.ans.xml	3	http://sfbay.craigslist.org/search/zip	468
samanthashook	77	77	01bfe38ca9fd31458cd6bef9a0e77544	912http://www.bbb.org/	2015-03-19	qlBingPatch	2		2			1	http://www.bbb.org/	Businesses	bing-ql.ysec01.ans.xml	5	http://www.bbb.org/council/for-businesses/	912
samanthashook	77	77	ae4d7b39f30bd20641a3be5cb532f100	914http://www.bbb.org/	2015-03-19	qlBingPatch	3		3		not really accurate, but there is a search bar at the top of the page	3	http://www.bbb.org/	Find a BBB	bing-ql.ysec01.ans.xml	6	http://www.bbb.org/council/	914
samanthashook	77	77	b51f7530c8a38a28bc6d8dc5dccb0c6b	916http://www.bbb.org/	2015-03-19	qlBingPatch	3	Other	4		not clear; specific to Memphis	5	http://www.bbb.org/	U.S. BBB	bing-ql.ysec01.ans.xml	1	http://www.bbb.org/memphis/accredited-business-directory	916
samanthashook	77	77	c453424b8f50829c5e7b339e101be7da	913http://www.bbb.org/	2015-03-19	qlBingPatch	2		2			2	http://www.bbb.org/	Complaints	bing-ql.ysec01.ans.xml	2	https://www.bbb.org/consumer-complaints/file-a-complaint/get-started	913
samanthashook	77	77	ccf83887f637a39a13e9dc33bbb90786	915http://www.bbb.org/	2015-03-19	qlBingPatch	2		2			4	http://www.bbb.org/	BBB Directory	bing-ql.ysec01.ans.xml	4	http://www.bbb.org/bbb-locator/	915
samanthashook	77	77	f01f12ecb3f10510a5886050601c0ec0	911http://www.bbb.org/	2015-03-19	qlBingPatch	2		2		might be unclear	0	http://www.bbb.org/	Consumers	bing-ql.ysec01.ans.xml	3	http://www.bbb.org/council/consumer-education/	911
samanthashook	85	85	8d8d5fee5254bb05234e3956228f8b51	523http://www.accuweather.com/	2015-03-19	qlBingPatch	2		2			1	http://www.accuweather.com/	Weather Radar	bing-ql.ysec01.ans.xml	1	http://www.accuweather.com/en/us/national/weather-radar	523
samanthashook	85	85	dbd8973b2c5f640c7f213e1cd9334446	522http://www.accuweather.com/	2015-03-19	qlBingPatch	2		3	Other		0	http://www.accuweather.com/	Browse for Your Location	bing-ql.ysec01.ans.xml	3	http://www.accuweather.com/en/browse-locations	522
samanthashook	85	85	e440d60afbde44e343cfeaf1334f293e	524http://www.accuweather.com/	2015-03-19	qlBingPatch	3	Other	3		specific to NYC	2	http://www.accuweather.com/	<b>Forecast</b>	bing-ql.ysec01.ans.xml	2	http://www.accuweather.com/en/us/new-york-ny/10007/weather-forecast/349727	524
samanthashook	91	91	174fb8a5be31e76b0ae12b525078c269	1089http://www.autotrader.com/	2015-03-19	qlBingPatch	2	Other	3	Topic too specific	should be plural	0	http://www.autotrader.com/	SUV	bing-ql.ysec01.ans.xml	6	http://www.autotrader.com/car-news/suvs.xhtml	1089
samanthashook	91	91	358da68760087601717ffca3d32e865d	1093http://www.autotrader.com/	2015-03-19	qlBingPatch	3	Other	2		weird bolding	4	http://www.autotrader.com/	<b>Cars </b>for Sale	bing-ql.ysec01.ans.xml	2	http://autotrader.com/cars-for-sale/?Log=0	1093
samanthashook	91	91	4fe9ece1c9d8c45dd8024e67920eb467	1092http://www.autotrader.com/	2015-03-19	qlBingPatch	2		2			3	http://www.autotrader.com/	<b>Used Cars</b>	bing-ql.ysec01.ans.xml	1	http://www.autotrader.com/research/used-cars/index.jsp	1092
samanthashook	91	91	a199d26e99aa5db6abbee257ddd48564	1091http://www.autotrader.com/	2015-03-19	qlBingPatch	2	Other	2		should be plural	2	http://www.autotrader.com/	Truck	bing-ql.ysec01.ans.xml	3	http://www.autotrader.com/car-news/trucks.xhtml	1091
samanthashook	91	91	b533a2f2a547a2397d02623b2f41a15d	1090http://www.autotrader.com/	2015-03-19	qlBingPatch	2	Other	2		sounds a little off	1	http://www.autotrader.com/	Search for Car	bing-ql.ysec01.ans.xml	5	http://www.autotrader.com/cars-for-sale/	1090
samanthashook	91	91	d0c423b40ab13bdacdca5ded6f165e03	1094http://www.autotrader.com/	2015-03-19	qlBingPatch	3		2		weird bolding	5	http://www.autotrader.com/	New <b>Cars</b>	bing-ql.ysec01.ans.xml	4	http://www.autotrader.com/research/new-cars/index.jsp	1094
samanthashook	100	100	3ee832da4538ca7035186f7add10bf67	22http://www.democratandchronicle.com/	2015-03-19	qlBingPatch	2		3	Topic too specific		3	http://www.democratandchronicle.com/	Obituaries	bing-ql.ysec01.ans.xml	1	http://obits.democratandchronicle.com/obituaries/democratandchronicle/	22
samanthashook	100	100	4e34c48e54442085890ed4de9a4681ae	21http://www.democratandchronicle.com/	2015-03-19	qlBingPatch	2		2			2	http://www.democratandchronicle.com/	Business	bing-ql.ysec01.ans.xml	6	http://www.democratandchronicle.com/business/	21
samanthashook	100	100	99bda46dede5e5b7ffe0e817427d62a4	24http://www.democratandchronicle.com/	2015-03-19	qlBingPatch	1		2			5	http://www.democratandchronicle.com/	Classifieds	bing-ql.ysec01.ans.xml	3	http://classifieds.democratandchronicle.com/	24
samanthashook	100	100	9cd920c46a9fa31a2b08e8d5a373ff55	20http://www.democratandchronicle.com/	2015-03-19	qlBingPatch	1		2			1	http://www.democratandchronicle.com/	Sports	bing-ql.ysec01.ans.xml	4	http://www.democratandchronicle.com/sports/	20
samanthashook	100	100	c97bd48b25d3c2fbf85cba974fafe4de	19http://www.democratandchronicle.com/	2015-03-19	qlBingPatch	5		5		redirects to homepage	0	http://www.democratandchronicle.com/	Local News	bing-ql.ysec01.ans.xml	2	http://www.democratandchronicle.com/section/news01	19
samanthashook	100	100	cf86b275d56b1bd7b2b2908143efdc15	23http://www.democratandchronicle.com/	2015-03-19	qlBingPatch	1		2			4	http://www.democratandchronicle.com/	Weather	bing-ql.ysec01.ans.xml	5	http://www.democratandchronicle.com/weather/	23
samanthashook	106	106	3b9de38245c6c747f3a475f6ab7f4b0b	1058http://www.foodnetwork.com/	2015-03-19	qlBingPatch	2		3	Topic too specific		5	http://www.foodnetwork.com/	Paula&#39;s Home Cooking	bing-ql.ysec01.ans.xml	6	http://www.foodnetwork.com/chefs/paula-deen.html	1058
samanthashook	106	106	631ce5d93204b4b49a7d377275e98f2e	1057http://www.foodnetwork.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		4	http://www.foodnetwork.com/	Barefoot Contessa	bing-ql.ysec01.ans.xml	4	http://www.foodnetwork.com/shows/barefoot-contessa.html	1057
samanthashook	106	106	73e79c86fefb9944b846ea338a2728bf	1055http://www.foodnetwork.com/	2015-03-19	qlBingPatch	3	Too long	2			2	http://www.foodnetwork.com/	Recipes & Cooking	bing-ql.ysec01.ans.xml	1	http://www.foodnetwork.com/recipes.html/	1055
samanthashook	106	106	a1665e172f764d6921a93ff44c9d3a6d	1056http://www.foodnetwork.com/	2015-03-19	qlBingPatch	2		2			3	http://www.foodnetwork.com/	TV Schedule	bing-ql.ysec01.ans.xml	3	http://www.foodnetwork.com/shows/tv-schedule.html	1056
samanthashook	106	106	b6318d855f2a2c68171d5b6df6c4a0ea	1053http://www.foodnetwork.com/	2015-03-19	qlBingPatch	2		2			0	http://www.foodnetwork.com/	Shows	bing-ql.ysec01.ans.xml	2	http://www.foodnetwork.com/shows.html	1053
samanthashook	106	106	dbee0efef4552d8d1700b36e51b07a8a	1054http://www.foodnetwork.com/	2015-03-19	qlBingPatch	2		3	Other	extra stuff in url?	1	http://www.foodnetwork.com/	Full Schedule	bing-ql.ysec01.ans.xml	5	http://www.foodnetwork.com/food/programdaily/0,,FOOD_32078__EST,00.html	1054
samanthashook	111	111	0d540c975344abb260a7f9b876fdf18d	792http://www.mlspin.com/	2015-03-20	qlBingPatch	2		2			3	http://www.mlspin.com/	Sign In	bing-ql.ysec01.ans.xml	1	http://h3k.mlspin.com/signin.asp	792
samanthashook	111	111	50138836edd010e655b89d1ce5ce7ea1	793http://www.mlspin.com/	2015-03-20	qlBingPatch	2		3	Topic too specific		4	http://www.mlspin.com/	Contact Us	bing-ql.ysec01.ans.xml	3	http://mlspin.com/contact_us.aspx	793
samanthashook	111	111	580ef1a5bc0843b843d415637b548c23	789http://www.mlspin.com/	2015-03-20	qlBingPatch	4	Other	3	Topic too specific		0	http://www.mlspin.com/	H3f.Mlspin.Com	bing-ql.ysec01.ans.xml	4	http://h3f.mlspin.com/home.asp	789
samanthashook	111	111	8d66ca0b546511a6e7fc0bb1371af636	790http://www.mlspin.com/	2015-03-20	qlBingPatch	2		3	Topic too specific		1	http://www.mlspin.com/	Account Representatives	bing-ql.ysec01.ans.xml	6	http://www.mlspin.com/account_reps.aspx	790
samanthashook	111	111	9cc73a6ba0ec99b694b231c63e7b91b7	791http://www.mlspin.com/	2015-03-20	qlBingPatch	2		3	Topic too specific	bold	2	http://www.mlspin.com/	<b>Pinergy</b>	bing-ql.ysec01.ans.xml	2	http://h3.mlspin.com/	791
samanthashook	111	111	d7928acd5c7840ccb758fbec70bf68be	794http://www.mlspin.com/	2015-03-20	qlBingPatch	3	Other	3	Topic too specific	Pinergy	5	http://www.mlspin.com/	Customer Tools	bing-ql.ysec01.ans.xml	5	http://www.mlspin.com/pinergy.aspx	794
samanthashook	112	112	10cfe6eab12b41fe55539daf72588f66	873http://www.americansignaturefurniture.com/	2015-03-19	qlBingPatch	2		3	Topic too specific		4	http://www.americansignaturefurniture.com/	Sofas	bing-ql.ysec01.ans.xml	5	http://www.americansignaturefurniture.com/living-room-furniture/sofas.aspx	873
samanthashook	112	112	445018b49a97f4cbab2af1e1f237c3b4	869http://www.americansignaturefurniture.com/	2015-03-19	qlBingPatch	2		2			0	http://www.americansignaturefurniture.com/	Bedroom	bing-ql.ysec01.ans.xml	2	http://www.americansignaturefurniture.com/bedroom-furniture/bedrooms.aspx	869
samanthashook	112	112	65405e61325a8e5b0b66270f12ff3a90	872http://www.americansignaturefurniture.com/	2015-03-19	qlBingPatch	3	Other	3	Topic too specific	&quot;Factory Outlet&quot; is a brand - might be confusing	3	http://www.americansignaturefurniture.com/	Factory Outlet	bing-ql.ysec01.ans.xml	4	http://www.americansignaturefurniture.com/FactoryOutlet.aspx	872
samanthashook	112	112	9c95167e5b66a0530911bb229f1ea4a2	870http://www.americansignaturefurniture.com/	2015-03-19	qlBingPatch	2		2			1	http://www.americansignaturefurniture.com/	Dining Room	bing-ql.ysec01.ans.xml	3	http://www.americansignaturefurniture.com/dining-room-furniture/dining-rooms.aspx	870
samanthashook	112	112	ae16be7eb95839a15d03cfdd1f774fcd	874http://www.americansignaturefurniture.com/	2015-03-19	qlBingPatch	2		2			5	http://www.americansignaturefurniture.com/	Living Room	bing-ql.ysec01.ans.xml	1	http://www.americansignaturefurniture.com/living-room-furniture/living-rooms.aspx	874
samanthashook	112	112	e61a78c5f103d82b5f966f9552508fea	871http://www.americansignaturefurniture.com/	2015-03-19	qlBingPatch	2		2			2	http://www.americansignaturefurniture.com/	Store Locations	bing-ql.ysec01.ans.xml	6	http://www.americansignaturefurniture.com/shared/pages/store/storelocations.aspx	871
samanthashook	114	114	361fbf751aa6b06624ab476996c615ea	358http://www.wcyb.com/	2015-03-20	qlBingPatch	2		3	Topic too specific		3	http://www.wcyb.com/	Crime	bing-ql.ysec01.ans.xml	5	http://www.wcyb.com/news/crime	358
samanthashook	114	114	6e0c3a306e43ceafd6ecd18a640726fa	355http://www.wcyb.com/	2015-03-20	qlBingPatch	2		3	Time-sensitive		0	http://www.wcyb.com/	Closings	bing-ql.ysec01.ans.xml	3	http://www.wcyb.com/weather/closings	355
samanthashook	114	114	82534d6bc413de637b724814f0743708	356http://www.wcyb.com/	2015-03-20	qlBingPatch	1		2			1	http://www.wcyb.com/	Sports	bing-ql.ysec01.ans.xml	6	http://www.wcyb.com/sports	356
samanthashook	114	114	92771cd403f59f9cd0a21bd4898c6553	357http://www.wcyb.com/	2015-03-20	qlBingPatch	1		2			2	http://www.wcyb.com/	News	bing-ql.ysec01.ans.xml	2	http://www.wcyb.com/news	357
samanthashook	114	114	9551a2d833b5a17df780ddd2ca2edc75	360http://www.wcyb.com/	2015-03-20	qlBingPatch	1		2			5	http://www.wcyb.com/	Weather	bing-ql.ysec01.ans.xml	1	http://www.wcyb.com/weather	360
samanthashook	114	114	e50e73640c123c44d757819f71cfef26	359http://www.wcyb.com/	2015-03-20	qlBingPatch	3	Other	3	Topic too specific	signup page for school closings/schedule changes	4	http://www.wcyb.com/	Schedule Changes	bing-ql.ysec01.ans.xml	4	http://www.wcyb.com/weather/closingssingup/15190580	359
samanthashook	119	119	4f5a73239c9a658e1d57d79a071739ff	586http://www.westmarine.com/	2015-03-19	qlBingPatch	4	Irrelevant	3	Topic too specific		1	http://www.westmarine.com/	View All	bing-ql.ysec01.ans.xml	6	http://www.westmarine.com/marine-batteries	586
samanthashook	119	119	7c2a0fbc08c29751382e6c95c104b0d9	590http://www.westmarine.com/	2015-03-19	qlBingPatch	2		4	Topic too specific		5	http://www.westmarine.com/	Lowrance	bing-ql.ysec01.ans.xml	5	http://www.westmarine.com/lowrance	590
samanthashook	119	119	825c143d626d209fb6ced69402afa879	589http://www.westmarine.com/	2015-03-19	qlBingPatch	2		3			4	http://www.westmarine.com/	Shop Categories	bing-ql.ysec01.ans.xml	1	http://www.westmarine.com/CustomerService/Site-Map?&amp;icid=HD_ShopCat_watersports	589
samanthashook	119	119	f20efd08b42c232493aa6d026bc91e57	585http://www.westmarine.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		0	http://www.westmarine.com/	Boat Covers	bing-ql.ysec01.ans.xml	4	http://www.westmarine.com/boat-covers	585
samanthashook	119	119	f6b36b38655262f52ba595ab51a0ff40	587http://www.westmarine.com/	2015-03-19	qlBingPatch	3	Other	2			2	http://www.westmarine.com/	StoreFinder	bing-ql.ysec01.ans.xml	2	http://www.westmarine.com/store-finder	587
samanthashook	119	119	fedbdfa783f5c190c9bdd78c9a93f323	588http://www.westmarine.com/	2015-03-19	qlBingPatch	3	Other,Too long	3	Topic too specific	bolding	3	http://www.westmarine.com/	Careers at <b>West Marine</b>	bing-ql.ysec01.ans.xml	3	http://www.westmarine.com/AboutUs/Careers-At-West-Marine	588
samanthashook	121	121	026304831b0dd8eb7c94100e0701de29	25http://www.tlcafrica.com/	2015-03-20	qlBingPatch	2		2			0	http://www.tlcafrica.com/	Photos	bing-ql.ysec01.ans.xml	3	http://www.tlcafrica.com/photos.htm	25
samanthashook	121	121	1e4d6da1087bb66d491bec11889c3342	26http://www.tlcafrica.com/	2015-03-20	qlBingPatch	2		2			1	http://www.tlcafrica.com/	News	bing-ql.ysec01.ans.xml	1	http://www.tlcafrica.com/tlcnews.htm	26
samanthashook	121	121	990f817a18a2d1bcf9e6977d32c47db0	27http://www.tlcafrica.com/	2015-03-20	qlBingPatch	2		3		outdated	2	http://www.tlcafrica.com/	Events	bing-ql.ysec01.ans.xml	4	http://www.tlcafrica.com/events.htm	27
samanthashook	121	121	ad3283cd9c0df138a4b490ae980a532c	29http://www.tlcafrica.com/	2015-03-20	qlBingPatch	2		3	Other	not a lot of info	4	http://www.tlcafrica.com/	Real Estate	bing-ql.ysec01.ans.xml	5	http://www.tlcafrica.com/real_estate.htm	29
samanthashook	121	121	d3221198d3e7f8dd20f95d7625bf8975	30http://www.tlcafrica.com/	2015-03-20	qlBingPatch	3	Other	3	Other	2010 page	5	http://www.tlcafrica.com/	Deaths	bing-ql.ysec01.ans.xml	2	http://www.tlcafrica.com/death_10.htm	30
samanthashook	121	121	e8d7a604630b91925e78ac9ed1b098da	28http://www.tlcafrica.com/	2015-03-20	qlBingPatch	2		3	Other	not much on the page	3	http://www.tlcafrica.com/	Jobs	bing-ql.ysec01.ans.xml	6	http://www.tlcafrica.com/jobs.htm	28
samanthashook	125	125	0bd3482b4614cd623a663f798de6e975	762http://www.knoebels.com/	2015-03-19	qlBingPatch	2		2			3	http://www.knoebels.com/	Directions	bing-ql.ysec01.ans.xml	3	http://knoebels.com/index.php/directions	762
samanthashook	125	125	14c9abe633142d3a12fcecb7d01db8c0	760http://www.knoebels.com/	2015-03-19	qlBingPatch	2		2			1	http://www.knoebels.com/	Camping	bing-ql.ysec01.ans.xml	2	http://www.knoebels.com/index.php/camping	760
samanthashook	125	125	49609c28fb12e283b44d53ad850ee825	764http://www.knoebels.com/	2015-03-19	qlBingPatch	2		3			5	http://www.knoebels.com/	Picnics & Dining	bing-ql.ysec01.ans.xml	6	http://knoebels.com/index.php/group-outings	764
samanthashook	125	125	5587fdd1fc669bd075c892aee21bdb26	761http://www.knoebels.com/	2015-03-19	qlBingPatch	2		2			2	http://www.knoebels.com/	Rides & Attractions	bing-ql.ysec01.ans.xml	4	http://www.knoebels.com/index.php/rides-a-attractions	761
samanthashook	125	125	6fc4a82bcdde50ac6777deaa7a685d2d	759http://www.knoebels.com/	2015-03-19	qlBingPatch	2		2			0	http://www.knoebels.com/	Pricing	bing-ql.ysec01.ans.xml	1	http://www.knoebels.com/index.php/rates	759
samanthashook	125	125	8a82d2d4c42d5cfc9db1ceab5c33e976	763http://www.knoebels.com/	2015-03-19	qlBingPatch	2		3	Other	links to visitor bureau sites	4	http://www.knoebels.com/	Local Lodging	bing-ql.ysec01.ans.xml	5	http://knoebels.com/index.php/local-lodging	763
samanthashook	127	127	11ac3a6964c6cf5456a1e9fd3fbc36f7	576http://fishandgame.idaho.gov/	2015-03-20	qlBingPatch	2		2			3	http://fishandgame.idaho.gov/	Hunting	bing-ql.ysec01.ans.xml	1	http://fishandgame.idaho.gov/public/hunt/	576
samanthashook	127	127	5fc5a73f7b8f0e3154f4e4291f31075f	574http://fishandgame.idaho.gov/	2015-03-20	qlBingPatch	3		3	Topic too specific	Should be Hunter Ed. or Hunter Education	1	http://fishandgame.idaho.gov/	Hunter Ed	bing-ql.ysec01.ans.xml	6	http://fishandgame.idaho.gov/public/hunt/?getPage=30	574
samanthashook	127	127	61f2ba1092b4135245f8c8f17a1e076c	577http://fishandgame.idaho.gov/	2015-03-20	qlBingPatch	3		3	Topic too specific	weird bolding	4	http://fishandgame.idaho.gov/	Big <b>Game</b>	bing-ql.ysec01.ans.xml	4	http://fishandgame.idaho.gov/public/hunt/rules/?getPage=63	577
samanthashook	127	127	9c4b0eb422291b93298468dc118c33ab	578http://fishandgame.idaho.gov/	2015-03-20	qlBingPatch	2		2			5	http://fishandgame.idaho.gov/	Fishing	bing-ql.ysec01.ans.xml	2	http://fishandgame.idaho.gov/public/fish/	578
samanthashook	127	127	a23a5b8b3a80c73ae5cc723e889b52e6	573http://fishandgame.idaho.gov/	2015-03-20	qlBingPatch	3	Other	3	Topic too specific,Time-sensitive	Steelhead Harvest Report (there&#39;s a separate page for salmon)	0	http://fishandgame.idaho.gov/	Harvest Report	bing-ql.ysec01.ans.xml	5	http://fishandgame.idaho.gov/public/fish/?getPage=126	573
samanthashook	127	127	ea64c812798d582e36625a7c8ad79f93	575http://fishandgame.idaho.gov/	2015-03-20	qlBingPatch	2		2			2	http://fishandgame.idaho.gov/	Licenses	bing-ql.ysec01.ans.xml	3	http://fishandgame.idaho.gov/public/licenses/	575
samanthashook	129	129	261a7bb0793ff4146793f51c118e8a35	42http://wishtv.com/	2015-03-20	qlBingPatch	1		2			5	http://wishtv.com/	Weather	bing-ql.ysec01.ans.xml	1	http://wishtv.com/category/weather/	42
samanthashook	129	129	579d0e00042ab9dc665e3f227e01c0e9	39http://wishtv.com/	2015-03-20	qlBingPatch	2		2			2	http://wishtv.com/	Closings	bing-ql.ysec01.ans.xml	2	http://wishtv.com/closings/	39
samanthashook	129	129	91bad14ff726bc22221552e31a40372a	41http://wishtv.com/	2015-03-20	qlBingPatch	1		2			4	http://wishtv.com/	Local News	bing-ql.ysec01.ans.xml	3	http://wishtv.com/category/news/local/	41
samanthashook	129	129	a2e525f25db1bb90017bdd89846ce93b	37http://wishtv.com/	2015-03-20	qlBingPatch	3	Other,Too long	3	Topic too specific		0	http://wishtv.com/	<b>Wish</b>-<b>Tv </b>8 Local Radar	bing-ql.ysec01.ans.xml	4	http://wishtv.com/weather/radar/	37
samanthashook	129	129	e29c096a0ed9af41aa6d89e3949cbcd3	40http://wishtv.com/	2015-03-20	qlBingPatch	3	Other	3	Topic too specific	Weather Blog	3	http://wishtv.com/	Blog	bing-ql.ysec01.ans.xml	6	http://blogs.wishtv.com/category/weather/	40
samanthashook	129	129	fbdf6ad44ba0f4695f0294262dfd0a76	38http://wishtv.com/	2015-03-20	qlBingPatch	1		2			1	http://wishtv.com/	Sports	bing-ql.ysec01.ans.xml	5	http://wishtv.com/category/sports/	38
samanthashook	130	130	20e6a4c0883bc71ebceabf06c4c83041	126http://www.cbssports.com/	2015-03-20	qlBingPatch	1		2			5	http://www.cbssports.com/	NBA	bing-ql.ysec01.ans.xml	6	http://www.cbssports.com/nba	126
samanthashook	130	130	32aa1777622ba7a886b490788a634a1e	121http://www.cbssports.com/	2015-03-20	qlBingPatch	2		2			0	http://www.cbssports.com/	College Football	bing-ql.ysec01.ans.xml	5	http://www.cbssports.com/collegefootball	121
samanthashook	130	130	6b60b1416ed5ae96816cc0e1d6539915	125http://www.cbssports.com/	2015-03-20	qlBingPatch	1		2			4	http://www.cbssports.com/	NFL	bing-ql.ysec01.ans.xml	2	http://www.cbssports.com/nfl	125
samanthashook	130	130	b02c74b99b41fc6cefef7ba5e1a4f394	123http://www.cbssports.com/	2015-03-20	qlBingPatch	1		2			2	http://www.cbssports.com/	NCAA College Basketball	bing-ql.ysec01.ans.xml	3	http://www.cbssports.com/collegebasketball	123
samanthashook	130	130	c17b2622b7c66e9db7ecf667099bc2cc	124http://www.cbssports.com/	2015-03-20	qlBingPatch	2		2			3	http://www.cbssports.com/	Fantasy	bing-ql.ysec01.ans.xml	1	http://www.cbssports.com/fantasy	124
samanthashook	130	130	ec70c7600ed85abdb027770bdd834485	122http://www.cbssports.com/	2015-03-20	qlBingPatch	1		3	Other		1	http://www.cbssports.com/	MLB	bing-ql.ysec01.ans.xml	4	http://www.cbssports.com/mlb	122
samanthashook	131	131	0e9fbb5fa7ff4bc631b2b2aa1c232986	170http://www.pof.com/	2015-03-19	qlBingPatch	2		3		homepage has registration form	1	http://www.pof.com/	Register	bing-ql.ysec01.ans.xml	2	http://www.pof.com/register.aspx?id=1	170
samanthashook	131	131	1e742d9f57e72d45fb886c9d7aa8ed7e	169http://www.pof.com/	2015-03-19	qlBingPatch	2		2			0	http://www.pof.com/	Search	bing-ql.ysec01.ans.xml	3	http://www.pof.com/basicsearch.aspx	169
samanthashook	131	131	3d04626aeebd304e65a55f07ec64f862	171http://www.pof.com/	2015-03-19	qlBingPatch	2		3	Topic too specific		2	http://www.pof.com/	Help Center	bing-ql.ysec01.ans.xml	4	http://www.pof.com/HelpCenter/helpcenter_faq.aspx	171
samanthashook	131	131	5541110ff692d05329350a4d4cb02e8e	174http://www.pof.com/	2015-03-19	qlBingPatch	2		3	Topic too specific		5	http://www.pof.com/	Success Stories	bing-ql.ysec01.ans.xml	6	http://www.pof.com/success_v2.aspx	174
samanthashook	131	131	cbeb00df8d80ce0ea3ed4d1f9324452c	172http://www.pof.com/	2015-03-19	qlBingPatch	3		3	Other	might be unclear; have to register to take test	3	http://www.pof.com/	Chemistry	bing-ql.ysec01.ans.xml	5	http://www.pof.com/poftest.aspx	172
