a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.Judgments	a.comment	a.rank	m._Q1	m._Sno	m._Q2	b.data
swarnes	1422	1422	854d9fca60b4bd07f9bb215d59ef5561	489	2015-10-26	QueryPair_qbert	Good		0	ebay motors	489	ebay	ebay motors
swarnes	1429	1429	c215b446bcdf956d848a8419c1b5a920	1963	2015-10-26	QueryPair_qbert	Good		0	refrigerator depth	1963	cabinet depth refrigerator	refrigerator depth
swarnes	1432	1432	14cfdb59b5bda1fc245aadae15b1984a	1823	2015-10-26	QueryPair_qbert	Excellent		0	september birthstone	1823	sept birthstone	september birthstone
swarnes	1444	1444	2bd7f907b7f5b6bbd91822c0c7b835f6	1389	2015-10-26	QueryPair_qbert	Bad	not relevant enough	0	messi cleats	1389	adidas adizero adidas basketball	messi cleats
swarnes	1455	1455	c52f1bd66cc19d05628bd8bf27af3ad6	254	2015-10-26	QueryPair_qbert	Good		0	temple football	254	owl sports	temple football
swarnes	1468	1468	9bf31c7ff062936a96d3c8bd1f8f2ff3	15	2015-10-26	QueryPair_qbert	Good		0	michaels	15	michaels craft store	michaels
swarnes	1468	1468	298923c8190045e91288b430794814c4	1015	2015-10-26	QueryPair_qbert	Good		1	michaels	1015	art supplies	michaels
swarnes	1509	1509	731c83db8d2ff01bdc000083fd3c3740	1080	2015-10-26	QueryPair_qbert	Fair		0	tulip poplar tree	1080	fastest growing trees	tulip poplar tree
swarnes	1537	1537	3f088ebeda03513be71d34d214291986	1995	2015-10-26	QueryPair_qbert	Good		0	yen	1995	chinese currency	yen
swarnes	1539	1539	f74909ace68e51891440e4da0b65a70c	430	2015-10-26	QueryPair_qbert	Fair		0	nicki minaj	430	mac lipstick nicki minaj	nicki minaj
swarnes	155	155	cf9a242b70f45317ffd281241fa66502	1361	2015-10-26	QueryPair_qbert	Good		0	louis vuitton outlet stores	1361	louis vuitton purses	louis vuitton outlet stores
swarnes	1556	1556	c7e1249ffc03eb9ded908c236bd1996d	87	2015-10-26	QueryPair_qbert	Excellent		0	united states map	87	picture united states map	united states map
swarnes	1577	1577	352407221afb776e3143e8a1a0577885	877	2015-10-26	QueryPair_qbert	Excellent		0	fortune teller costume	877	fortune teller costumes	fortune teller costume
swarnes	1592	1592	84d9ee44e457ddef7f2c4f25dc8fa865	199	2015-10-26	QueryPair_qbert	Excellent		0	h and m	199	h m department store	h and m
swarnes	1592	1592	d79aac075930c83c2f1e369a511148fe	980	2015-10-26	QueryPair_qbert	Excellent		1	h and m	980	h m clothing store	h and m
swarnes	16	16	076a0c97d09cf1a0ec3e19c7f2529f2b	594	2015-10-26	QueryPair_qbert	Fair		0	verizon wireless store locations	594	iphone verizon	verizon wireless store locations
swarnes	1616	1616	a34bacf839b923770b2c360eefa26748	1035	2015-10-26	QueryPair_qbert	Good		0	princess peach costume	1035	princess outfit	princess peach costume
swarnes	178	178	5751ec3e9a4feab575962e78e006250d	729	2015-10-26	QueryPair_qbert	Fair		0	iphone 6 colors	729	apple iphone 4 colors	iphone 6 colors
swarnes	187	187	f3f27a324736617f20abbf2ffd806f6d	516	2015-10-26	QueryPair_qbert	Good		0	exchange rate	516	forex exchange rate	exchange rate
swarnes	218	218	f718499c1c8cef6730f9fd03c8125cab	256	2015-10-26	QueryPair_qbert	Fair		0	audi r8	256	audi q5	audi r8
swarnes	218	218	48aedb8880cab8c45637abc7493ecddd	288	2015-10-26	QueryPair_qbert	Good		1	audi r8	288	used audi r8	audi r8
swarnes	218	218	85f007f8c50dd25f5a45fca73cad64bd	1837	2015-10-26	QueryPair_qbert	Good		2	audi r8	1837	audi r8 locked in price	audi r8
swarnes	223	223	b51a15f382ac914391a58850ab343b00	1267	2015-10-26	QueryPair_qbert	Good		0	drugs for anxiety	1267	treatment for anxiety disorder	drugs for anxiety
swarnes	244	244	8cb22bdd0b7ba1ab13d742e22eed8da2	406	2015-10-26	QueryPair_qbert	Fair		0	cache dresses	406	adrianna papell dress	cache dresses
swarnes	244	244	4b04a686b0ad13dce35fa99fa4161c65	785	2015-10-26	QueryPair_qbert	Fair		1	cache dresses	785	bridesmaid dresses	cache dresses
swarnes	278	278	a19acd7d2689207f9047f8cb01357370	1867	2015-10-26	QueryPair_qbert	Good		0	minwax gel stain	1867	minwax gel stain colors	minwax gel stain
swarnes	302	302	c74d97b01eae257e44aa9d5bade97baf	16	2015-10-26	QueryPair_qbert	Good		0	nordstrom rack	16	nordstrom store locator	nordstrom rack
swarnes	35	35	061412e4a03c02f9902576ec55ebbe77	896	2015-10-26	QueryPair_qbert	Good		0	fall colors	896	fall dress colors	fall colors
swarnes	351	351	c2626d850c80ea07e7511bbae4c76f4b	828	2015-10-26	QueryPair_qbert	Fair		0	origami owl	828	owl jewelry charms	origami owl
swarnes	379	379	297fa7777981f402dbba17e9f29e292d	1617	2015-10-26	QueryPair_qbert	Excellent		0	university of georgia football	1617	univ of georgia football	university of georgia football
swarnes	38	38	74071a673307ca7459bcf75fbd024e09	477	2015-10-26	QueryPair_qbert	Excellent		0	homemade costumes	477	handmade costumes	homemade costumes
swarnes	38	38	7283518d47a05a09d33779a17adf1707	1761	2015-10-26	QueryPair_qbert	Good		1	homemade costumes	1761	halloween costumes	homemade costumes
swarnes	439	439	f90f2aca5c640289d0a29417bcb63a37	290	2015-10-26	QueryPair_qbert	Good		0	venus	290	venus clothing	venus
swarnes	439	439	a49e9411d64ff53eccfdd09ad10a15b3	434	2015-10-26	QueryPair_qbert	Good		1	venus	434	venus clothing women	venus
swarnes	439	439	b265ce60fe4c5384e622b09eb829b8df	1445	2015-10-26	QueryPair_qbert	Good		2	venus	1445	venus dresses	venus
swarnes	444	444	b7892fb3c2f009c65f686f6355c895b5	937	2015-10-26	QueryPair_qbert	Good		0	mason jar light fixture	937	rustic lighting	mason jar light fixture
swarnes	444	444	c8ba76c279269b1c6bc8a07e38e78fa4	1214	2015-10-26	QueryPair_qbert	Fair		1	mason jar light fixture	1214	kitchen ceiling lights	mason jar light fixture
swarnes	450	450	39e4973ba3321b80f37d9b55f63ed8b8	1248	2015-10-28	QueryPair_qbert	Bad		0	waist training corset	1248	copper fit back	waist training corset
swarnes	463	463	0966289037ad9846c5e994be2a91bafa	1396	2015-10-26	QueryPair_qbert	Good		0	toddler raincoat and boots	1396	toddler rain boots	toddler raincoat and boots
swarnes	471	471	6a5889bb0190d0211a991f47bb19a777	1366	2015-10-26	QueryPair_qbert	Fair		0	table legs	1366	contemporary sofa tables	table legs
swarnes	478	478	f4b9ec30ad9f68f89b29639786cb62ef	94	2015-10-26	QueryPair_qbert	Good		0	tv guide	94	tv schedule	tv guide
swarnes	478	478	65658fde58ab3c2b6e5132a39fae7cb9	536	2015-10-26	QueryPair_qbert	Good		1	tv guide	536	tv guide magazine	tv guide
swarnes	484	484	dabd8d2ce74e782c65a973ef76fd540b	1179	2015-10-26	QueryPair_qbert	N/J	only one query??	0	audrey hepburn	1179		audrey hepburn
swarnes	506	506	884d247c6f65a96a7da4d1105d584ddd	650	2015-10-26	QueryPair_qbert	Fair		0	panthers	650	panthers tickets	panthers
swarnes	506	506	e4873aa9a05cc5ed839561d121516766	1646	2015-10-26	QueryPair_qbert	Good		1	panthers	1646	carolina panthers	panthers
swarnes	512	512	6e7b33fdea3adc80ebd648fffb665bb8	807	2015-10-26	QueryPair_qbert	Good		0	skechers	807	skechers go run	skechers
swarnes	535	535	270edd69788dce200a3b395a6da6fdb7	1732	2015-10-26	QueryPair_qbert	Fair		0	tupperware catalog 2015	1732	chefs catalog online	tupperware catalog 2015
swarnes	552	552	ca46c1b9512a7a8315fa3c5a946e8265	214	2015-10-26	QueryPair_qbert	Good		0	bmw i8	214	how much is the bmw i8	bmw i8
swarnes	552	552	577ef1154f3240ad5b9b413aa7346a1e	235	2015-10-26	QueryPair_qbert	Fair		1	bmw i8	235	bmw cheap	bmw i8
swarnes	58	58	b2eb7349035754953b57a32e2841bda5	306	2015-10-26	QueryPair_qbert	Fair		0	north carolina	306	beaches in north carolina	north carolina
swarnes	598	598	5cf21ce30208cfffaa832c6e44bb567d	1696	2015-10-26	QueryPair_qbert	Good		0	birthstones month list of birthstones	1696	october birthstone jewelry	birthstones month list of birthstones
swarnes	6	6	9cfdf10e8fc047a44b08ed031e1f0ed1	226	2015-10-26	QueryPair_qbert	Good		0	aldo shoes	226	aldo shoe stores	aldo shoes
swarnes	608	608	eda80a3d5b344bc40f3bc04f65b7a357	267	2015-10-26	QueryPair_qbert	Good		0	yeti	267	yeti coolers for sale	yeti
swarnes	611	611	4e4e53aa080247bc31d0eb4e7aeb07a0	1207	2015-10-26	QueryPair_qbert	Good		0	ralph lauren	1207	ralph lauren perfume	ralph lauren
swarnes	613	613	92cc227532d17e56e07902b254dfad10	92	2015-10-26	QueryPair_qbert	Excellent		0	zara	92	zara fashion	zara
swarnes	613	613	a86c450b76fb8c371afead6410d55534	570	2015-10-26	QueryPair_qbert	Good		1	zara	570	womens clothes	zara
swarnes	629	629	d18f655c3fce66ca401d5f38b48c89af	479	2015-10-26	QueryPair_qbert	Good		0	bose wave music system	479	bose outlet store	bose wave music system
swarnes	63	63	45645a27c4f1adc8a7a835976064a86d	626	2015-10-26	QueryPair_qbert	Excellent		0	wand	626	wands	wand
swarnes	638	638	c88d8d0a6097754525e02c2246d8d27f	1549	2015-10-26	QueryPair_qbert	Good		0	southwest airlines boarding pass	1549	southwest airlines fares	southwest airlines boarding pass
swarnes	642	642	c3992e9a68c5ae12bd18488bc579b30d	602	2015-10-26	QueryPair_qbert	Excellent		0	would you rather questions	602	would you rather game	would you rather questions
swarnes	644	644	afda332245e2af431fb7b672a68b659d	822	2015-10-26	QueryPair_qbert	Good		0	orileys auto parts stores	822	o reilly auto parts online	orileys auto parts stores
swarnes	644	644	20aee3a5f4643755a79ee5f6a73050ac	895	2015-10-26	QueryPair_qbert	Fair	ambiguous, but still relevant	1	orileys auto parts stores	895	auto parts in	orileys auto parts stores
swarnes	646	646	b1d10e7bafa4421218a51b1e1f1b0ba2	209	2015-10-26	QueryPair_qbert	Good		0	the flash	209	flash superhero	the flash
swarnes	649	649	698d51a19d8a121ce581499d7b701668	111	2015-10-26	QueryPair_qbert	Good		0	pottery barn kids	111	pottery barn outlet	pottery barn kids
swarnes	651	651	6aab1270668d8cac7cef2566a1c5f569	983	2015-10-26	QueryPair_qbert	Fair		0	samsung tv	983	sony tv	samsung tv
swarnes	673	673	ca8155f4d27f205953f9d3d7974bdd70	866	2015-10-26	QueryPair_qbert	Good		0	wedding rings	866	unique wedding rings	wedding rings
swarnes	685	685	3a20f62a0af1aa152670bab3c602feed	1560	2015-10-26	QueryPair_qbert	Good		0	xfinity customer service	1560	xfinity phone service	xfinity customer service
swarnes	723	723	bd686fd640be98efaae0091fa301e613	193	2015-10-26	QueryPair_qbert	Good		0	ally auto	193	ally bank auto loan payment	ally auto
swarnes	723	723	7f100b7b36092fb9b06dfb4fac360931	271	2015-10-26	QueryPair_qbert	Good		1	ally auto	271	ally auto financing	ally auto
swarnes	740	740	955a1584af63a546588caae4d23840b3	1743	2015-10-26	QueryPair_qbert	Good		0	college rankings	1743	online college search	college rankings
swarnes	763	763	5b69b9cb83065d403869739ae7f0995e	501	2015-10-26	QueryPair_qbert	Good		0	miami dolphins	501	miami dolphins clothing	miami dolphins
swarnes	77	77	97275a23ca44226c9964043c8462be96	1476	2015-10-26	QueryPair_qbert	Excellent		0	barre workout	1476	barre exercise	barre workout
swarnes	78	78	4d8556695c262ab91ff51a943fdd6058	1969	2015-10-26	QueryPair_qbert	Good		0	bed	1969	bedding	bed
swarnes	780	780	b3967a0e938dc2a6340e258630febd5a	344	2015-10-26	QueryPair_qbert	Good		0	guinea pigs	344	guinea pig care	guinea pigs
swarnes	786	786	9d2682367c3935defcb1f9e247a97c0d	1654	2015-10-26	QueryPair_qbert	Good		0	how to become an esthetician	1654	esthetician school	how to become an esthetician
swarnes	795	795	a981f2b708044d6fb4a71a1463242520	1625	2015-10-26	QueryPair_qbert	Good		0	mclaren cars	1625	10 most expensive cars	mclaren cars
swarnes	833	833	5e9f92a01c986bafcabbafd145520b13	645	2015-10-26	QueryPair_qbert	Good		0	watch free movies online	645	watch tv free online	watch free movies online
swarnes	833	833	e70611883d2760c8bbafb4acb29e3446	710	2015-10-26	QueryPair_qbert	Good		1	watch free movies online	710	hulu	watch free movies online
swarnes	834	834	30bb3825e8f631cc6075c0f87bb4978c	589	2015-10-26	QueryPair_qbert	Fair		0	wedding dresses 2015	589	evening dresses	wedding dresses 2015
swarnes	840	840	d14220ee66aeec73c49038385428ec4c	714	2015-10-26	QueryPair_qbert	Good		0	at&t customer service	714	at t service	at&t customer service
swarnes	840	840	0f2c9a93eea6f38fabb3acb1c31488c6	1166	2015-10-26	QueryPair_qbert	Good		1	at&t customer service	1166	at t pay as you go	at&t customer service
swarnes	842	842	277281aada22045c03945dcb2ca6f2ec	1584	2015-10-26	QueryPair_qbert	Good		0	man cave signs	1584	personalized man cave signs	man cave signs
swarnes	843	843	79a49b3e3762632813f9e35f4ba53d6c	1376	2015-10-28	QueryPair_qbert	Fair		0	fall decorating ideas	1376	interior design decor	fall decorating ideas
swarnes	851	851	d072677d210ac4c03ba046120f0802ec	1864	2015-10-26	QueryPair_qbert	Good		0	martha stewart	1864	martha stewart magazine	martha stewart
swarnes	855	855	65ded5353c5ee48d0b7d48c591b8f430	132	2015-10-26	QueryPair_qbert	Excellent		0	horoscope	132	horoscope reading	horoscope
swarnes	855	855	1ff8a7b5dc7a7d1f0ed65aaa29c04b1e	172	2015-10-26	QueryPair_qbert	Good		1	horoscope	172	today horoscope	horoscope
swarnes	86	86	1baff70e2669e8376347efd3a874a341	1489	2015-10-26	QueryPair_qbert	Fair		0	petals florist	1489	florist lakeland florida	petals florist
swarnes	90	90	f4dd765c12f2ef67f98f3558c282a9cd	1052	2015-10-26	QueryPair_qbert	Good		0	moon boots	1052	moon boots for men	moon boots
swarnes	90	90	c6bff625bdb0393992c9d4db0c6bbe45	1101	2015-10-26	QueryPair_qbert	Fair		1	moon boots	1101	sorel boots	moon boots
swarnes	914	914	c667d53acd899a97a85de0c201ba99be	1102	2015-10-26	QueryPair_qbert	Excellent		0	tie a tie	1102	how to tie a tie	tie a tie
swarnes	914	914	da11e8cd1811acb79ccf0fd62cd58f86	1280	2015-10-26	QueryPair_qbert	Excellent		1	tie a tie	1280	tie a tie instructions	tie a tie
swarnes	915	915	2afe4567e1bf64d32a5527244d104cea	719	2015-10-26	QueryPair_qbert	Fair		0	craigslist ny	719	craigslist apartment for rent	craigslist ny
swarnes	926	926	052335232b11864986bb2fa20fa38748	1792	2015-10-26	QueryPair_qbert	Fair		0	military ranks in order	1792	best online colleges for military	military ranks in order
swarnes	931	931	01f78be6f7cad02658508fe4616098a9	550	2015-10-26	QueryPair_qbert	Good		0	flute	550	beginner flutes	flute
swarnes	954	954	2dffbc474aa176b6dc957938c15d0c8b	1449	2015-10-28	QueryPair_qbert	Bad		0	doge	1449	dodge ram trucks	doge
swarnes	954	954	af3303f852abeccd793068486a391626	1897	2015-10-28	QueryPair_qbert	Fair		1	doge	1897	ca doge hotel venice	doge
swarnes	968	968	fae0b27c451c728867a567e8c1bb4e53	666	2015-10-26	QueryPair_qbert	Good		0	body painting on women	666	body painting	body painting on women
swarnes	979	979	4ca82782c5372a547c104929f03fe7a9	1056	2015-10-26	QueryPair_qbert	Good		0	rabbit	1056	rabbit health	rabbit
swarnes	980	980	e6384711491713d29bc63fc5eeb5ba4f	1679	2015-10-26	QueryPair_qbert	Excellent		0	what are bitcoins	1679	bitcoin currency	what are bitcoins
swarnes	984	984	fa7cdfad1a5aaf8370ebeda47a1ff1c3	164	2015-10-26	QueryPair_qbert	Good		0	icloud login	164	how do i access icloud	icloud login
swarnes	985	985	7f5d04d189dfb634e6a85bb9d9adf21e	687	2015-10-26	QueryPair_qbert	Good		0	twitch	687	watch tv free online	twitch
sushmitam	1089	1089	6e62a992c676f611616097dbea8ea030	1742	2015-10-26	QueryPair_qbert	Fair		0	outdoor clocks for patio	1742	furniture	outdoor clocks for patio
sushmitam	1112	1112	8f121ce07d74717e0b1f21d122e04521	268	2015-10-26	QueryPair_qbert	Excellent		0	hsn.com shopping	268	hsn shopping online	hsn.com shopping
sushmitam	1127	1127	1595af6435015c77a7149e92a551338e	681	2015-10-26	QueryPair_qbert	Fair		0	lighting fixtures	681	lighting universe	lighting fixtures
sushmitam	1127	1127	c6036a69be21cb660499b75718a3ef24	1120	2015-10-26	QueryPair_qbert	Good		1	lighting fixtures	1120	contemporary chandeliers	lighting fixtures
sushmitam	1137	1137	cd00692c3bfe59267d5ecfac5310286c	328	2015-10-26	QueryPair_qbert	Bad	different concepts	0	six flags over texas	328	coke reward codes	six flags over texas
sushmitam	1152	1152	df6d2338b2b8fce1ec2f6dda0a630eb0	987	2015-10-26	QueryPair_qbert	Good		0	moscato wine	987	moscato wine cost	moscato wine
sushmitam	1152	1152	acab0116c354964a558e65bdd07ff047	1720	2015-10-26	QueryPair_qbert	Fair	complementary product	1	moscato wine	1720	montrachet wine	moscato wine
sushmitam	1159	1159	754dda4b1ba34c6fa89716b85d68532b	1091	2015-10-26	QueryPair_qbert	Good		0	pressure cooker recipes	1091	cooking with a pressure cooker	pressure cooker recipes
sushmitam	1167	1167	39dcaf7a053dc372fbc391d4e6b5d693	1964	2015-10-26	QueryPair_qbert	Good		0	steam cleaners	1964	haan steam cleaner	steam cleaners
sushmitam	1207	1207	6c9882bbac1c7093bd25041881277658	250	2015-10-26	QueryPair_qbert	Fair	narrows scope to one location	0	six flags	250	six flags over texas	six flags
sushmitam	1209	1209	d61e4bbd6393c9111e6526ea173a7c8b	449	2015-10-26	QueryPair_qbert	Fair		0	villanova university	449	online colleges and universities	villanova university
sushmitam	1288	1288	655ea4bd3b5736d88afc30c9212ccddf	1569	2015-10-26	QueryPair_qbert	Good		0	turtles	1569	pet turtles information	turtles
sushmitam	1292	1292	821fa74b50ba3f7cba1e6c53e8fa6845	455	2015-10-26	QueryPair_qbert	Excellent		0	nhl scores	455	nhl hockey scores	nhl scores
sushmitam	1307	1307	f187a23c3ee681ef6913f31fd6d6446b	1490	2015-10-26	QueryPair_qbert	Good		0	lowe's home improvement	1490	lowes stores	lowe's home improvement
sushmitam	1321	1321	07a4e20a7bbeeb7a736682b26b16ebe8	1914	2015-10-26	QueryPair_qbert	Fair		0	online loans	1914	bad credit cash	online loans
sushmitam	1336	1336	6c1da886822c67822bcf3679d04369fa	1368	2015-10-26	QueryPair_qbert	Fair		0	rivers edge furniture	1368	furniture	rivers edge furniture
sushmitam	1352	1352	dd458505749b2941217ddd59394240e8	568	2015-10-26	QueryPair_qbert	Fair		0	round table	568	furniture	round table
sushmitam	1374	1374	5fd0b37cd7dbbb00f97ba6ce92bf5add	114	2015-10-26	QueryPair_qbert	Good		0	halloween decorations	114	halloween yard decorations	halloween decorations
sushmitam	1381	1381	dc912a253d1e9ba40e2c597ed2376640	385	2015-10-27	QueryPair_qbert	N/J	ambiguous	0	safari	385	african safari	safari
sushmitam	1394	1394	d045c59a90d7587d8d671b5f5aec4e7c	928	2015-10-26	QueryPair_qbert	Good		0	mydish.com	928	mydish my billing	mydish.com
sushmitam	1395	1395	d2ddea18f00665ce8623e36bd4e3c7c5	73	2015-10-26	QueryPair_qbert	Fair		0	home depot locations	73	home depot prices	home depot locations
sushmitam	1467	1467	4b0250793549726d5c1ea3906726ebfe	894	2015-10-26	QueryPair_qbert	Fair	tucson is not an 8-passenger car	0	8 passenger vehicles	894	hyundai tucson	8 passenger vehicles
sushmitam	1475	1475	9701a1c165dd9420816bfec5edd6c2b1	1401	2015-10-26	QueryPair_qbert	Fair		0	storage ideas for small spaces	1401	craft storage cart	storage ideas for small spaces
sushmitam	1491	1491	de03beffeed9da5f3639a621bcab5dd4	1947	2015-10-26	QueryPair_qbert	Good		0	detention center	1947	juvenile detention center	detention center
sushmitam	1517	1517	b432f34c5a997c8e7c806a895ecc5e25	1915	2015-10-26	QueryPair_qbert	Excellent		0	stage coupons	1915	stage coupons printable	stage coupons
sushmitam	1524	1524	55b1927fdafef39c48e5b73b5d61ea60	1153	2015-10-27	QueryPair_qbert	Excellent		0	order balloons for delivery	1153	balloon bouquets	order balloons for delivery
sushmitam	1559	1559	f26dab9bf6a137c3b6782e562794c2f2	1836	2015-10-27	QueryPair_qbert	Excellent		0	molluscum	1836	mollusca contagiosa	molluscum
sushmitam	1582	1582	f3bd5ad57c8389a8a1a541a76be463bf	1372	2015-10-26	QueryPair_qbert	Good		0	ikea closet systems	1372	ikea	ikea closet systems
sushmitam	1637	1637	ac5dab2e99eee9cf9ec672e383691302	1798	2015-10-26	QueryPair_qbert	Excellent		0	quince	1798	quince plant	quince
sushmitam	1650	1650	9ab0d88431732957a618d4a469a0d4c3	998	2015-10-26	QueryPair_qbert	Excellent		0	satellite dishes for sale	998	satellite dish sales	satellite dishes for sale
sushmitam	1655	1655	4abe17a1c80cbdd2aa241b70840879de	1773	2015-10-26	QueryPair_qbert	Fair		0	savings bond calculator	1773	interest on savings bonds	savings bond calculator
sushmitam	170	170	44968aece94f667e4095002d140b5896	1920	2015-10-26	QueryPair_qbert	Fair		0	plymouth rock	1920	plymouth auto insurance	plymouth rock
sushmitam	196	196	e721a54a8cf18c8543d44782d9ef681f	1695	2015-10-26	QueryPair_qbert	Good		0	liberty university	1695	liberty online university	liberty university
sushmitam	215	215	6351bf9dce654515bf1ddbd6426dfa97	1996	2015-10-26	QueryPair_qbert	Excellent		0	directv	1996	direct tv packages	directv
