a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.Judgments	a.comment	a.rank	m._Q1	m._Sno	m._Q2	b.data
veronikai	1630	1630	5f6371c9126149517d9ba475def53139	2293	2015-08-31	QueryPair2KQbert828	Fair	downtown is removed, cheap added	0	hotel downtown pittsburgh	2293	pittsburgh cheap hotel	hotel downtown pittsburgh
veronikai	1632	1632	362e80d4df43b03ae6d3f8540cd63626	848	2015-08-31	QueryPair2KQbert828	Good		0	jamaica grande	848	ocho rios sunset jamaica grande resort	jamaica grande
veronikai	17	17	46ba9f2a6976570b0353203ec4474217	284	2015-08-31	QueryPair2KQbert828	Excellent		0	costa rica resort	284	costa rica vacation resort	costa rica resort
veronikai	1710	1710	076a0c97d09cf1a0ec3e19c7f2529f2b	594	2015-08-31	QueryPair2KQbert828	Good		0	bermuda trip	594	vacation package bermuda	bermuda trip
veronikai	1713	1713	109a0ca3bc27f3e96597370d5c8cf03d	686	2015-08-31	QueryPair2KQbert828	Excellent		0	hotels in ozark alabama	686	ozark alabama hotel rooms	hotels in ozark alabama
veronikai	1723	1723	9ad6aaed513b73148b7d49f70afcfb32	583	2015-08-31	QueryPair2KQbert828	Good		0	israel cruise	583	cruises to holy land	israel cruise
veronikai	1738	1738	dc960c46c38bd16e953d97cdeefdbc68	1322	2015-08-31	QueryPair2KQbert828	Good		0	vacation michigan	1322	what to do in michigan	vacation michigan
veronikai	1775	1775	52292e0c763fd027c6eba6b8f494d2eb	1192	2015-08-31	QueryPair2KQbert828	Good		0	myrtle beach family vacations	1192	cheap myrtle beach vacations	myrtle beach family vacations
veronikai	1777	1777	cd14821dab219ea06e2fd1a2df2e3582	1801	2015-08-31	QueryPair2KQbert828	Excellent		0	all inclusive in aruba	1801	hotel all inclusive aruba	all inclusive in aruba
veronikai	1782	1782	3ad7c2ebb96fcba7cda0cf54a2e802f5	343	2015-08-31	QueryPair2KQbert828	Fair		0	list airlines	343	airlines travel	list airlines
veronikai	1795	1795	effc299a1addb07e7089f9b269c31f2f	1364	2015-08-31	QueryPair2KQbert828	Excellent		0	last minute airfares	1364	last minute airfare	last minute airfares
veronikai	1797	1797	7e1d842d0f7ee600116ffc6b2d87d83f	1577	2015-08-31	QueryPair2KQbert828	Good		0	hotels lisbon	1577	accommodation lisbon	hotels lisbon
veronikai	1805	1805	5d616dd38211ebb5d6ec52986674b6e4	1017	2015-08-31	QueryPair2KQbert828	Excellent		0	cosmopolitan hotel casino las vegas	1017	the cosmopolitan las vegas	cosmopolitan hotel casino las vegas
veronikai	1807	1807	0663a4ddceacb40b095eda264a85f15c	1428	2015-08-31	QueryPair2KQbert828	Excellent		0	hotels in chicago	1428	chicago hotle	hotels in chicago
veronikai	181	181	15d185eaa7c954e77f5343d941e25fbd	1931	2015-08-31	QueryPair2KQbert828	Excellent	synonymous	0	airline ticket websites	1931	flights websites	airline ticket websites
veronikai	1813	1813	4e4e53aa080247bc31d0eb4e7aeb07a0	1207	2015-08-31	QueryPair2KQbert828	Excellent		0	airfare indianapolis	1207	indianapolis in airfare	airfare indianapolis
veronikai	1826	1826	ccbd8ca962b80445df1f7f38c57759f0	2264	2015-08-31	QueryPair2KQbert828	Fair		0	abbeville la hotels	2264	abbeville louisiana	abbeville la hotels
veronikai	1830	1830	298923c8190045e91288b430794814c4	1015	2015-08-31	QueryPair2KQbert828	Excellent		0	miami orlando flights	1015	miami to orlando flights	miami orlando flights
veronikai	1838	1838	eb86d510361fc23b59f18c1bc9802cc6	1228	2015-08-31	QueryPair2KQbert828	Good		0	redding ca motels	1228	redding california	redding ca motels
veronikai	1844	1844	ff1418e8cc993fe8abcfe3ce2003e5c5	1851	2015-08-31	QueryPair2KQbert828	Fair		0	costa mediterranea	1851	mediterranea reviews	costa mediterranea
veronikai	1848	1848	68264bdb65b97eeae6788aa3348e553c	660	2015-08-31	QueryPair2KQbert828	Excellent		0	ramada inn gatesville tx	660	ramada hotel gatesville tx	ramada inn gatesville tx
veronikai	1855	1855	c26820b8a4c1b3c2aa868d6d57e14a79	1357	2015-08-31	QueryPair2KQbert828	Good		0	travel bali indonesia	1357	island of bali	travel bali indonesia
veronikai	186	186	72da7fd6d1302c0a159f6436d01e9eb0	782	2015-08-31	QueryPair2KQbert828	Excellent		0	hotel in manteca ca	782	hotels in manteca	hotel in manteca ca
veronikai	1861	1861	b3bbccd6c008e727785cb81b1aa08ac5	1751	2015-08-31	QueryPair2KQbert828	Good		0	hawaii trips	1751	hawaii package vacations	hawaii trips
veronikai	1861	1861	dc16622ddc767e6bc1200fe5df2fbdfb	2280	2015-08-31	QueryPair2KQbert828	Excellent		1	hawaii trips	2280	hawaii vactions	hawaii trips
veronikai	1867	1867	07c5807d0d927dcd0980f86024e5208b	713	2015-08-31	QueryPair2KQbert828	Good		0	orange beach alabama rentals	713	orange beach condos	orange beach alabama rentals
veronikai	1881	1881	0e3a37aa85a14e359df74fa77eded3f6	1369	2015-08-31	QueryPair2KQbert828	Good		0	cheap hotels san mateo ca	1369	cheap san mateo california motels	cheap hotels san mateo ca
veronikai	1897	1897	8cbd005a556ccd4211ce43f309bc0eac	2374	2015-08-31	QueryPair2KQbert828	Excellent		0	car rentals in albany ny	2374	car rental albany ny	car rentals in albany ny
veronikai	192	192	a4d2f0d23dcc84ce983ff9157f8b7f88	1215	2015-08-31	QueryPair2KQbert828	Good		0	hotels wales	1215	hotels wales wi	hotels wales
veronikai	1920	1920	2cbca44843a864533ec05b321ae1f9d1	1110	2015-08-31	QueryPair2KQbert828	Excellent		0	hotels southfield	1110	southfield michigan hotel	hotels southfield
veronikai	1953	1953	fddd7938a71db5f81fcc621673ab67b7	1683	2015-08-31	QueryPair2KQbert828	Good		0	holiday inn express newport beach ca	1683	holiday inn newport beach ca	holiday inn express newport beach ca
veronikai	1954	1954	17fafe5f6ce2f1904eb09d2e80a4cbf6	1327	2015-08-31	QueryPair2KQbert828	Excellent		0	miami hotels near port miami	1327	port of miami hotels	miami hotels near port miami
veronikai	1959	1959	2f885d0fbe2e131bfc9d98363e55d1d4	943	2015-08-31	QueryPair2KQbert828	Good		0	weekly car rental specials	943	car rental specials	weekly car rental specials
veronikai	1961	1961	d64a340bcb633f536d56e51874281454	530	2015-08-31	QueryPair2KQbert828	Excellent		0	hotels vancouver wa	530	hotels in vancouver washington	hotels vancouver wa
veronikai	1965	1965	1e0a84051e6a4a7381473328f43c4884	2465	2015-08-31	QueryPair2KQbert828	Excellent		0	ireland flights	2465	ireland airfare	ireland flights
veronikai	1998	1998	ac5dab2e99eee9cf9ec672e383691302	1798	2015-08-31	QueryPair2KQbert828	Excellent		0	hotels in el centro ca	1798	hotels in el centro california	hotels in el centro ca
veronikai	2005	2005	9c838d2e45b2ad1094d42f4ef36764f6	291	2015-08-31	QueryPair2KQbert828	Excellent		0	riu palace in cancun	291	riu palace cancun las americas	riu palace in cancun
veronikai	2015	2015	b9228e0962a78b84f3d5d92f4faa000b	412	2015-08-31	QueryPair2KQbert828	Good		0	island of adventures	412	islands of adventure discount tickets	island of adventures
veronikai	2032	2032	86e78499eeb33fb9cac16b7555b50767	2162	2015-08-31	QueryPair2KQbert828	Good		0	best place to stay in london	2162	where to stay in london england	best place to stay in london
veronikai	2050	2050	5f2c22cb4a5380af7ca75622a6426917	720	2015-08-31	QueryPair2KQbert828	Good		0	all inclusive mexico resorts	720	best all inclusive mexico resort	all inclusive mexico resorts
veronikai	2063	2063	148510031349642de5ca0c544f31b2ef	1670	2015-08-31	QueryPair2KQbert828	Good		0	flights to russia	1670	last minute flights russia	flights to russia
veronikai	2070	2070	1ecfb463472ec9115b10c292ef8bc986	709	2015-08-31	QueryPair2KQbert828	Good		0	rooms in vegas	709	vegas cheap rooms	rooms in vegas
veronikai	2075	2075	0829424ffa0d3a2547b6c9622c77de03	1289	2015-08-31	QueryPair2KQbert828	Good		0	holiday inn brownsville tx	1289	holiday inn express brownsville tx	holiday inn brownsville tx
veronikai	2076	2076	788d986905533aba051261497ecffcbb	717	2015-08-31	QueryPair2KQbert828	Good		0	ashland or lodging	717	motels ashland oregon	ashland or lodging
veronikai	2080	2080	3ef815416f775098fe977004015c6193	85	2015-08-31	QueryPair2KQbert828	Fair		0	hilton family	85	hilton hotel official site	hilton family
veronikai	2090	2090	4fac9ba115140ac4f1c22da82aa0bc7f	990	2015-08-31	QueryPair2KQbert828	Good		0	hotel at rome airport	990	rome airport	hotel at rome airport
veronikai	2115	2115	afd4836712c5e77550897e25711e1d96	699	2015-08-31	QueryPair2KQbert828	Good		0	dijon france	699	dijon france hotel	dijon france
veronikai	2116	2116	63538fe6ef330c13a05a3ed7e599d5f7	519	2015-08-31	QueryPair2KQbert828	Good		0	renting car orlando	519	renting car	renting car orlando
veronikai	2117	2117	077e29b11be80ab57e1a2ecabb7da330	249	2015-08-31	QueryPair2KQbert828	Good		0	washington hotels dc	249	washington hotels	washington hotels dc
veronikai	2131	2131	55c567fd4395ecef6d936cf77b8d5b2b	1497	2015-08-31	QueryPair2KQbert828	Good		0	greece cruise packages	1497	rhodes cruise packages	greece cruise packages
veronikai	2132	2132	04ecb1fa28506ccb6f72b12c0245ddbc	595	2015-08-31	QueryPair2KQbert828	Excellent		0	paso robles hotels inns	595	hotel paso robles	paso robles hotels inns
veronikai	2142	2142	6e7d2da6d3953058db75714ac400b584	1163	2015-08-31	QueryPair2KQbert828	Excellent	same thing	0	omni cnn center	1163	atlanta omni hotel	omni cnn center
veronikai	2159	2159	01a0683665f38d8e5e567b3b15ca98bf	2491	2015-08-31	QueryPair2KQbert828	Good		0	cheapest flight to miami florida	2491	miami florida ticket	cheapest flight to miami florida
veronikai	2163	2163	250cf8b51c773f3f8dc8b4be867a9a02	456	2015-08-31	QueryPair2KQbert828	Good		0	all inclusive trips to jamaica	456	jamaica all inclusive hotels	all inclusive trips to jamaica
veronikai	2166	2166	8562ae5e286544710b2e7ebe9858833b	1934	2015-08-31	QueryPair2KQbert828	Excellent		0	hotel in dallas	1934	hotel in dallas	hotel in dallas
veronikai	2180	2180	5103c3584b063c431bd1268e9b5e76fb	1926	2015-08-31	QueryPair2KQbert828	Fair		0	saratoga hotels	1926	saratoga springs hotels	saratoga hotels
veronikai	2181	2181	3a029f04d76d32e79367c4b3255dda4d	1222	2015-08-31	QueryPair2KQbert828	Good		0	marrakech	1222	marrakech in april	marrakech
veronikai	2197	2197	83f2550373f2f19492aa30fbd5b57512	1514	2015-08-31	QueryPair2KQbert828	Excellent		0	cheap air las vegas	1514	cheap flight to las	cheap air las vegas
veronikai	2210	2210	2b0f658cbffd284984fb11d90254081f	2035	2015-08-31	QueryPair2KQbert828	Good		0	train hotel amsterdam	2035	hotel amsterdam	train hotel amsterdam
veronikai	2224	2224	73f490f3f868edbcd80b5d3f7cedc403	2472	2015-08-31	QueryPair2KQbert828	Fair		0	jazzercise apparel	2472	jazzercise classes	jazzercise apparel
veronikai	2242	2242	2dffbc474aa176b6dc957938c15d0c8b	1449	2015-08-31	QueryPair2KQbert828	Good		0	krabi resort	1449	hotel krabi resort krabi	krabi resort
veronikai	2256	2256	8f1d43620bc6bb580df6e80b0dc05c48	1109	2015-08-31	QueryPair2KQbert828	Good		0	hard rock casino hotel	1109	hard rock hotels	hard rock casino hotel
veronikai	2258	2258	d516b13671a4179d9b7b458a6ebdeb92	879	2015-08-31	QueryPair2KQbert828	Good	very ambiguous query - intent could be many things - torn between Good or Fair	0	la grande	879	hotels la grande	la grande
veronikai	2268	2268	f69e505b08403ad2298b9f262659929a	1442	2015-08-31	QueryPair2KQbert828	Fair		0	london b b	1442	london hotel map	london b b
veronikai	2273	2273	dc5c768b5dc76a084531934b34601977	1580	2015-08-31	QueryPair2KQbert828	Good		0	zurich hotel istanbul	1580	istanbul lodging	zurich hotel istanbul
veronikai	2279	2279	25e2a30f44898b9f3e978b1786dcd85c	1729	2015-08-31	QueryPair2KQbert828	Good	both in the same category	0	inn san francisco	1729	inn opera san francisco	inn san francisco
veronikai	2280	2280	de7092ba6df4276921d27a3704c57998	2406	2015-08-31	QueryPair2KQbert828	Good		0	cheap hotels in tobago	2406	tobago hotel	cheap hotels in tobago
veronikai	2285	2285	320722549d1751cf3f247855f937b982	320	2015-08-31	QueryPair2KQbert828	Good		0	best winter vacations	320	family vacations in winter	best winter vacations
veronikai	2291	2291	ccc0aa1b81bf81e16c676ddb977c5881	922	2015-08-31	QueryPair2KQbert828	Excellent		0	cruises out of california	922	cruise lines out of california	cruises out of california
veronikai	2292	2292	46072631582fc240dd2674a7d063b040	1075	2015-08-31	QueryPair2KQbert828	Excellent		0	hotels in negril	1075	hotels negril jamaica	hotels in negril
veronikai	2293	2293	ab541d874c7bc19ab77642849e02b89f	1482	2015-08-31	QueryPair2KQbert828	Good		0	travel canada	1482	airline ticket to canada	travel canada
veronikai	2295	2295	6f4922f45568161a8cdf4ad2299f6d23	18	2015-08-31	QueryPair2KQbert828	Excellent		0	car rentals houston airport	18	rent a car houston airport	car rentals houston airport
veronikai	2326	2326	9a1756fd0c741126d7bbd4b692ccbd91	1417	2015-08-31	QueryPair2KQbert828	Excellent		0	castro valley hotels	1417	hotels in castro valley ca	castro valley hotels
veronikai	233	233	31fefc0e570cb3860f2a6d4b38c6490d	187	2015-08-31	QueryPair2KQbert828	Excellent		0	costa rica hostels	187	hostels costa rica	costa rica hostels
veronikai	2360	2360	0e9fa1f3e9e66792401a6972d477dcc3	1288	2015-08-31	QueryPair2KQbert828	Excellent		0	fargo hotels motels	1288	hotels fargo	fargo hotels motels
veronikai	2373	2373	7d6044e95a16761171b130dcb476a43e	1474	2015-08-31	QueryPair2KQbert828	Good		0	tokyo hotels	1474	cheap hotel in tokyo	tokyo hotels
veronikai	2383	2383	7993e11204b215b27694b6f139e34ce8	2420	2015-08-31	QueryPair2KQbert828	Good		0	airlines philadelphia	2420	philadelphia travel	airlines philadelphia
veronikai	2396	2396	19bc916108fc6938f52cb96f7e087941	712	2015-08-31	QueryPair2KQbert828	Fair	query is most likely for SP museum	0	hermitage	712	hermitage golf course	hermitage
