a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.Judgments	a.comment	a.rank	m._Q1	m._Sno	m._Q2	b.data
swarnes	1085	1085	48ab2f9b45957ab574cf005eb8a76760	624	2015-10-20	QueryPair_bucketrewrite	Excellent		0	lotus flower	624	lotus blossom flower	lotus flower
swarnes	1088	1088	1e1d184167ca7676cf665225e236a3d2	1169	2015-10-19	QueryPair_bucketrewrite	Good		0	ll bean boots for women	1169	bean boots women	ll bean boots for women
swarnes	1093	1093	61b4a64be663682e8cb037d9719ad8cd	786	2015-10-19	QueryPair_bucketrewrite	Excellent		0	diy greenhouse	786	diy greenhouses	diy greenhouse
swarnes	1115	1115	1385974ed5904a438616ff7bdb3f7439	140	2015-10-19	QueryPair_bucketrewrite	Good		0	italy flag	140	italian flags	italy flag
swarnes	1125	1125	996009f2374006606f4c0b0fda878af1	1302	2015-10-20	QueryPair_bucketrewrite	Excellent		0	the secret garden book	1302	secret garden books	the secret garden book
swarnes	1132	1132	84d9ee44e457ddef7f2c4f25dc8fa865	199	2015-10-20	QueryPair_bucketrewrite	Good		0	gap factory	199	gap factory outlet	gap factory
swarnes	1133	1133	73278a4a86960eeb576a8fd4c9ec6997	113	2015-10-20	QueryPair_bucketrewrite	Good		0	costco gift card	113	costco gift cards online	costco gift card
swarnes	1141	1141	2ca65f58e35d9ad45bf7f3ae5cfd08f1	760	2015-10-19	QueryPair_bucketrewrite	Excellent		0	chocolate factory	760	chocolate candy factory	chocolate factory
swarnes	1145	1145	c70daf247944fe3add32218f914c75a6	1326	2015-10-19	QueryPair_bucketrewrite	Good		0	32 inch tv	1326	32 inch tv dvd	32 inch tv
swarnes	1146	1146	ed265bc903a5a097f61d3ec064d96d2e	546	2015-10-19	QueryPair_bucketrewrite	Excellent		0	american girl doll store	546	american girl doll stores	american girl doll store
swarnes	1175	1175	d840cc5d906c3e9c84374c8919d2074e	765	2015-10-19	QueryPair_bucketrewrite	Good		0	50s fashion	765	1950s fashion	50s fashion
swarnes	118	118	b337e84de8752b27eda3a12363109e80	504	2015-10-19	QueryPair_bucketrewrite	Good		0	fancy pants	504	pretty pants	fancy pants
swarnes	1181	1181	432aca3a1e345e339f35a30c8f65edce	318	2015-10-19	QueryPair_bucketrewrite	Good		0	gap credit card	318	gap online credit card	gap credit card
swarnes	1184	1184	dc912a253d1e9ba40e2c597ed2376640	385	2015-10-19	QueryPair_bucketrewrite	Good		0	shoe designers	385	sneaker designers	shoe designers
swarnes	1189	1189	e2a2dcc36a08a345332c751b2f2e476c	820	2015-10-20	QueryPair_bucketrewrite	Excellent		0	under dress slip	820	under dress slips	under dress slip
swarnes	1190	1190	b5b41fac0361d157d9673ecb926af5ae	502	2015-10-20	QueryPair_bucketrewrite	Fair		0	december 2015 calendar	502	december 2014 calendar	december 2015 calendar
swarnes	1198	1198	5c936263f3428a40227908d5a3847c0b	962	2015-10-19	QueryPair_bucketrewrite	Excellent		0	craftsman tool sets	962	craftsman hand tool set	craftsman tool sets
swarnes	1218	1218	19ca14e7ea6328a42e0eb13d585e4c22	36	2015-10-19	QueryPair_bucketrewrite	Excellent		0	bath and body works	36	bathandbody	bath and body works
swarnes	1220	1220	1679091c5a880faf6fb5e6087eb1b2dc	6	2015-10-19	QueryPair_bucketrewrite	Excellent		0	aster flower	6	aster flowers	aster flower
swarnes	1220	1220	8f14e45fceea167a5a36dedd4bea2543	7	2015-10-19	QueryPair_bucketrewrite	Excellent		1	aster flower	7	asters flowers	aster flower
swarnes	1226	1226	c9892a989183de32e976c6f04e700201	571	2015-10-19	QueryPair_bucketrewrite	Good		0	princess dress up games	571	kids dress up games	princess dress up games
swarnes	1236	1236	559cb990c9dffd8675f6bc2186971dc2	491	2015-10-20	QueryPair_bucketrewrite	Good		0	light bright	491	bright lighting	light bright
swarnes	1245	1245	cfa0860e83a4c3a763a7e62d825349f7	259	2015-10-19	QueryPair_bucketrewrite	Excellent		0	beyblade toys	259	beyblade toys toys	beyblade toys
swarnes	1263	1263	e48e13207341b6bffb7fb1622282247b	1337	2015-10-20	QueryPair_bucketrewrite	Excellent		0	electric burner	1337	electrical burner	electric burner
swarnes	1264	1264	58d4d1e7b1e97b258c9ed0b37e02d087	615	2015-10-19	QueryPair_bucketrewrite	Good		0	cream color paint	615	cream paint colors	cream color paint
swarnes	1265	1265	5d44ee6f2c3f71b73125876103c8f6c4	617	2015-10-19	QueryPair_bucketrewrite	Excellent		0	minnie mouse cake	617	minnie mouse cakes	minnie mouse cake
swarnes	1266	1266	51d92be1c60d1db1d2e5e7a07da55b26	462	2015-10-19	QueryPair_bucketrewrite	Excellent		0	thomas the train wooden sets	462	thomas train wood sets	thomas the train wooden sets
swarnes	128	128	4b6538a44a1dfdc2b83477cd76dee98e	945	2015-10-20	QueryPair_bucketrewrite	Excellent		0	fairy garden	945	fairy garden designs	fairy garden
swarnes	1281	1281	0768281a05da9f27df178b5c39a51263	1021	2015-10-20	QueryPair_bucketrewrite	Excellent		0	gucci loafers	1021	gucci shoes loafers	gucci loafers
swarnes	1286	1286	18d8042386b79e2c279fd162df0205c8	400	2015-10-19	QueryPair_bucketrewrite	Bad	irrelevant; Q1 is a type of skateboard	0	penny boards	400	camp boards	penny boards
swarnes	1290	1290	d282ef263719ab842e05382dc235f69e	1303	2015-10-19	QueryPair_bucketrewrite	Good		0	beard beanie	1303	mustache beanie	beard beanie
swarnes	132	132	0d3180d672e08b4c5312dcdafdf6ef36	726	2015-10-19	QueryPair_bucketrewrite	Good		0	staples rewards	726	staples rewards points	staples rewards
swarnes	135	135	674bfc5f6b72706fb769f5e93667bd23	1343	2015-10-19	QueryPair_bucketrewrite	Excellent		0	mary jane	1343	mary jane flats	mary jane
swarnes	139	139	2050e03ca119580f74cca14cc6e97462	473	2015-10-20	QueryPair_bucketrewrite	Fair		0	solar panels	473	solar curtains	solar panels
swarnes	14	14	5b69b9cb83065d403869739ae7f0995e	501	2015-10-19	QueryPair_bucketrewrite	Good		0	wood art	501	wood wall art	wood art
swarnes	148	148	22ac3c5a5bf0b520d281c122d1490650	852	2015-10-19	QueryPair_bucketrewrite	Excellent		0	mk purses	852	michael kors purses	mk purses
swarnes	15	15	eae27d77ca20db309e056e3d2dcd7d69	205	2015-10-19	QueryPair_bucketrewrite	Good		0	coach rain boots on sale	205	coach boots sale	coach rain boots on sale
swarnes	157	157	11b9842e0a271ff252c1903e7132cd68	303	2015-10-19	QueryPair_bucketrewrite	Excellent		0	bundt cake pans	303	bundt pan cake	bundt cake pans
swarnes	169	169	14bfa6bb14875e45bba028a21ed38046	69	2015-10-20	QueryPair_bucketrewrite	Good		0	teddy bear	69	buy teddy bear	teddy bear
swarnes	171	171	c4b31ce7d95c75ca70d50c19aef08bf1	947	2015-10-19	QueryPair_bucketrewrite	Good		0	home improvement stores	947	home renovation stores	home improvement stores
swarnes	175	175	fd5c905bcd8c3348ad1b35d7231ee2b1	1305	2015-10-19	QueryPair_bucketrewrite	Excellent		0	mosaic art	1305	mosaic artwork	mosaic art
swarnes	175	175	7940ab47468396569a906f75ff3f20ef	1306	2015-10-19	QueryPair_bucketrewrite	Good		1	mosaic art	1306	mosaic wall art	mosaic art
swarnes	177	177	1543843a4723ed2ab08e18053ae6dc5b	395	2015-10-19	QueryPair_bucketrewrite	Good		0	1957 chevy for sale	395	1957 chevy price	1957 chevy for sale
swarnes	212	212	a02ffd91ece5e7efeb46db8f10a74059	379	2015-10-19	QueryPair_bucketrewrite	Good		0	quick bread recipes	379	quick bread recipes easy	quick bread recipes
swarnes	213	213	01882513d5fa7c329e940dda99b12147	899	2015-10-19	QueryPair_bucketrewrite	Excellent		0	aquamarine stone	899	aquamarine stones	aquamarine stone
swarnes	224	224	872488f88d1b2db54d55bc8bba2fad1b	754	2015-10-20	QueryPair_bucketrewrite	Good		0	spirit halloween locations	754	halloween spirit hours	spirit halloween locations
swarnes	226	226	d516b13671a4179d9b7b458a6ebdeb92	879	2015-10-19	QueryPair_bucketrewrite	Good		0	lego website	879	lego brands	lego website
swarnes	227	227	b3e3e393c77e35a4a3f3cbd1e429b5dc	153	2015-10-20	QueryPair_bucketrewrite	Fair		0	moon calendar 2015	153	moon calendar 2014	moon calendar 2015
swarnes	23	23	d64a340bcb633f536d56e51874281454	530	2015-10-20	QueryPair_bucketrewrite	Good		0	fall colors	530	fall fashion colors	fall colors
swarnes	239	239	e1e32e235eee1f970470a3a6658dfdd5	483	2015-10-19	QueryPair_bucketrewrite	Good		0	christian dior sunglasses	483	buy christian dior sunglasses	christian dior sunglasses
swarnes	24	24	e19347e1c3ca0c0b97de5fb3b690855a	1115	2015-10-19	QueryPair_bucketrewrite	Good		0	custom stuffed animals	1115	message stuffed animal	custom stuffed animals
swarnes	242	242	10a5ab2db37feedfdeaab192ead4ac0e	691	2015-10-19	QueryPair_bucketrewrite	Good		0	cookies for christmas	691	cookie christmas	cookies for christmas
swarnes	253	253	1c9ac0159c94d8d0cbedc973445af2da	156	2015-10-20	QueryPair_bucketrewrite	Good		0	adult one piece pajamas	156	adult one pieces	adult one piece pajamas
swarnes	26	26	5ef0b4eba35ab2d6180b0bca7e46b6f9	475	2015-10-19	QueryPair_bucketrewrite	Fair		0	party city pinatas	475	party city banners	party city pinatas
swarnes	275	275	16e6a3326dd7d868cbc926602a61e4d0	1159	2015-10-20	QueryPair_bucketrewrite	Good		0	ruby stone	1159	ruby birthstones	ruby stone
swarnes	277	277	6f4922f45568161a8cdf4ad2299f6d23	18	2015-10-20	QueryPair_bucketrewrite	Good		0	snake leggings	18	snake print leggings	snake leggings
swarnes	28	28	2cbca44843a864533ec05b321ae1f9d1	1110	2015-10-20	QueryPair_bucketrewrite	Excellent		0	black and white vans	1110	vans black and white	black and white vans
swarnes	290	290	3ef815416f775098fe977004015c6193	85	2015-10-20	QueryPair_bucketrewrite	Excellent		0	round wood tables	85	round wooden table	round wood tables
swarnes	291	291	d18f655c3fce66ca401d5f38b48c89af	479	2015-10-19	QueryPair_bucketrewrite	Good		0	king bed dimensions	479	cal king bed dimensions	king bed dimensions
swarnes	294	294	a8baa56554f96369ab93e4f3bb068c22	142	2015-10-19	QueryPair_bucketrewrite	Fair		0	the dailey method	142	the barre method	the dailey method
swarnes	312	312	847cc55b7032108eee6dd897f3bca8a5	857	2015-10-20	QueryPair_bucketrewrite	Excellent		0	bed bath and beyond coupon	857	bed bath beyond online coupon	bed bath and beyond coupon
swarnes	312	312	a67f096809415ca1c9f112d96d27689b	858	2015-10-20	QueryPair_bucketrewrite	Excellent		1	bed bath and beyond coupon	858	bed bath n beyond coupons	bed bath and beyond coupon
swarnes	314	314	db85e2590b6109813dafa101ceb2faeb	566	2015-10-20	QueryPair_bucketrewrite	Good		0	birthday pictures	566	happy birthday pictures	birthday pictures
swarnes	32	32	6c524f9d5d7027454a783c841250ba71	356	2015-10-19	QueryPair_bucketrewrite	Excellent		0	rei store locations	356	rei store locator	rei store locations
swarnes	320	320	d91d1b4d82419de8a614abce9cc0e6d4	1086	2015-10-20	QueryPair_bucketrewrite	Good		0	monitor cable	1086	monitor cable adapter	monitor cable
swarnes	356	356	299a23a2291e2126b91d54f3601ec162	1060	2015-10-19	QueryPair_bucketrewrite	Good		0	amazon prime login	1060	prime account	amazon prime login
swarnes	358	358	13f3cf8c531952d72e5847c4183e6910	443	2015-10-19	QueryPair_bucketrewrite	Excellent		0	petsmart store locator	443	petsmart store location	petsmart store locator
swarnes	359	359	32b30a250abd6331e03a2a1f16466346	809	2015-10-19	QueryPair_bucketrewrite	Fair		0	nintendo 64 for sale	809	nintendo ds for sale	nintendo 64 for sale
swarnes	36	36	37f0e884fbad9667e38940169d0a3c95	529	2015-10-19	QueryPair_bucketrewrite	Fair		0	2015 halloween costume ideas	529	2013 halloween costumes	2015 halloween costume ideas
swarnes	362	362	26dd0dbc6e3f4c8043749885523d6a25	633	2015-10-20	QueryPair_bucketrewrite	Good		0	crutchfield car stereo	633	crutchfield stereos	crutchfield car stereo
swarnes	381	381	b9d487a30398d42ecff55c228ed5652b	1108	2015-10-19	QueryPair_bucketrewrite	Good		0	blueberry plants for sale	1108	blueberry plants online	blueberry plants for sale
swarnes	385	385	53fde96fcc4b4ce72d7739202324cd49	522	2015-10-19	QueryPair_bucketrewrite	Excellent		0	neato robotic vacuum	522	neato robotics vacuum cleaner	neato robotic vacuum
swarnes	390	390	f7cade80b7cc92b991cf4d2806d6bd78	1210	2015-10-20	QueryPair_bucketrewrite	Good		0	north america map	1210	north america maps	north america map
swarnes	391	391	f9028faec74be6ec9b852b0a542e2f39	838	2015-10-20	QueryPair_bucketrewrite	Good		0	outfit ideas	838	wardrobe ideas	outfit ideas
swarnes	400	400	e00406144c1e7e35240afed70f34166a	1269	2015-10-20	QueryPair_bucketrewrite	Good		0	anxiety meds	1269	anxiety treats	anxiety meds
swarnes	403	403	e995f98d56967d946471af29d7bf99f1	734	2015-10-19	QueryPair_bucketrewrite	Excellent	Q2 is malformed, but meaning is not lost	0	etsy jewelry	734	etsy jewelery	etsy jewelry
swarnes	441	441	faa9afea49ef2ff029a833cccc778fd0	423	2015-10-19	QueryPair_bucketrewrite	Good		0	petco coupons in store	423	petco store	petco coupons in store
swarnes	442	442	6d70cb65d15211726dcce4c0e971e21c	1038	2015-10-19	QueryPair_bucketrewrite	Good		0	double bed dimensions	1038	full bed dimensions	double bed dimensions
swarnes	444	444	ad972f10e0800b49d76fed33a21f6698	374	2015-10-19	QueryPair_bucketrewrite	Excellent		0	thomas the train	374	thomas the toy train	thomas the train
swarnes	447	447	3a029f04d76d32e79367c4b3255dda4d	1222	2015-10-19	QueryPair_bucketrewrite	Good		0	gap outlet coupons	1222	gap factory outlet coupons	gap outlet coupons
swarnes	454	454	6cdd60ea0045eb7a6ec44c54d29ed402	184	2015-10-19	QueryPair_bucketrewrite	Good		0	gucci guilty cologne	184	gucci cologne	gucci guilty cologne
swarnes	455	455	5ef059938ba799aaa845e1c2e8a762bd	118	2015-10-20	QueryPair_bucketrewrite	Excellent		0	pig pictures	118	pig images	pig pictures
swarnes	457	457	58ae749f25eded36f486bc85feb3f0ab	561	2015-10-20	QueryPair_bucketrewrite	Good		0	cat in the hat	561	cat in the hat hat	cat in the hat
swarnes	466	466	2f885d0fbe2e131bfc9d98363e55d1d4	943	2015-10-20	QueryPair_bucketrewrite	Fair		0	sky clothing	943	elder clothing	sky clothing
swarnes	467	467	83fa5a432ae55c253d0e60dbfa716723	1036	2015-10-20	QueryPair_bucketrewrite	Excellent		0	large breed dogs	1036	large dogs breeds	large breed dogs
swarnes	474	474	b534ba68236ba543ae44b22bd110a1d6	496	2015-10-20	QueryPair_bucketrewrite	Bad	Q1 is for humans, Q2 is for dolls; different target audience	0	plush robes	496	doll robes	plush robes
swarnes	48	48	c54e7837e0cd0ced286cb5995327d1ab	1198	2015-10-20	QueryPair_bucketrewrite	Excellent		0	flea shampoo for cats	1198	flea shampoos cats	flea shampoo for cats
swarnes	482	482	f770b62bc8f42a0b66751fe636fc6eb0	482	2015-10-20	QueryPair_bucketrewrite	Good		0	tea cups with lids	482	coffee cups with lids	tea cups with lids
swarnes	499	499	f29c21d4897f78948b91f03172341b7b	613	2015-10-20	QueryPair_bucketrewrite	Excellent		0	mad hatter costume for girls	613	mad hatter girls costume	mad hatter costume for girls
swarnes	504	504	07563a3fe3bbe7e3ba84431ad9d055af	521	2015-10-20	QueryPair_bucketrewrite	Excellent		0	elf on the shelf games	521	the elf on the shelf game	elf on the shelf games
swarnes	510	510	43fa7f58b7eac7ac872209342e62e8f1	816	2015-10-20	QueryPair_bucketrewrite	Good		0	minnie mouse	816	wholesale minnie mouse	minnie mouse
swarnes	513	513	fe73f687e5bc5280214e0486b273a5f9	330	2015-10-19	QueryPair_bucketrewrite	Good		0	best buy hp laptops	330	best hp laptop computer	best buy hp laptops
swarnes	530	530	3df1d4b96d8976ff5986393e8767f5b2	939	2015-10-20	QueryPair_bucketrewrite	Good		0	shoes for fall 2015	939	shoes spring 2015	shoes for fall 2015
swarnes	530	530	8d6dc35e506fc23349dd10ee68dabb64	940	2015-10-20	QueryPair_bucketrewrite	Fair		1	shoes for fall 2015	940	boots for fall 2013	shoes for fall 2015
swarnes	541	541	e07413354875be01a996dc560274708e	778	2015-10-20	QueryPair_bucketrewrite	Good		0	patriots	778	pats	patriots
swarnes	543	543	e2ef524fbf3d9fe611d5a8e90fefdc9c	97	2015-10-20	QueryPair_bucketrewrite	Excellent		0	pitcher plant	97	pitcher trees	pitcher plant
swarnes	544	544	093f65e080a295f8076b1c5722a46aa2	59	2015-10-19	QueryPair_bucketrewrite	Good		0	strapless bodysuit	59	strapless girdles	strapless bodysuit
swarnes	546	546	f0e52b27a7a5d6a1a87373dffa53dbe5	574	2015-10-19	QueryPair_bucketrewrite	Good		0	pork spare ribs	574	bbq pork spare ribs	pork spare ribs
swarnes	546	546	ffeabd223de0d4eacb9a3e6e53e5448d	575	2015-10-19	QueryPair_bucketrewrite	Good		1	pork spare ribs	575	pork spare ribs recipes	pork spare ribs
swarnes	569	569	3f67fd97162d20e6fe27748b5b372509	1218	2015-10-19	QueryPair_bucketrewrite	Good		0	flannel shirts	1218	womens flannel shirts	flannel shirts
swarnes	58	58	3948ead63a9f2944218de038d8934305	1216	2015-10-20	QueryPair_bucketrewrite	Good		0	samsung tv remote control	1216	samsung remote controls	samsung tv remote control
swarnes	590	590	f76a89f0cb91bc419542ce9fa43902dc	612	2015-10-19	QueryPair_bucketrewrite	Good		0	fairy costumes	612	tinker costume	fairy costumes
swarnes	593	593	537d9b6c927223c796cac288cced29df	1040	2015-10-20	QueryPair_bucketrewrite	Excellent		0	diy halloween costumes	1040	halloween diy costume	diy halloween costumes
swarnes	593	593	d736bb10d83a904aefc1d6ce93dc54b8	1041	2015-10-20	QueryPair_bucketrewrite	Good		1	diy halloween costumes	1041	diy kids halloween costumes	diy halloween costumes
swarnes	596	596	49182f81e6a13cf5eaa496d51fea6406	295	2015-10-20	QueryPair_bucketrewrite	Excellent		0	silver belt	295	silver belts	silver belt
swarnes	602	602	7143d7fbadfa4693b9eec507d9d37443	781	2015-10-19	QueryPair_bucketrewrite	Excellent		0	gucci crossbody handbags	781	gucci satchels	gucci crossbody handbags
swarnes	615	615	0e095e054ee94774d6a496099eb1cf6a	1183	2015-10-19	QueryPair_bucketrewrite	Good		0	banana republic credit card	1183	banana credit card	banana republic credit card
swarnes	619	619	daca41214b39c5dc66674d09081940f0	588	2015-10-19	QueryPair_bucketrewrite	Excellent		0	hot wheels track sets	588	hot wheels racing sets	hot wheels track sets
swarnes	628	628	d5cfead94f5350c12c322b5b664544c1	730	2015-10-20	QueryPair_bucketrewrite	Good		0	india map	730	india geography	india map
swarnes	641	641	38ca89564b2259401518960f7a06f94b	1161	2015-10-19	QueryPair_bucketrewrite	Good		0	pendulum clock	1161	pendulum wall clock	pendulum clock
swarnes	649	649	e702e51da2c0f5be4dd354bb3e295d37	1274	2015-10-20	QueryPair_bucketrewrite	Excellent	Q2 is malformed	0	betty white	1274	bettye white	betty white
swarnes	661	661	995e1fda4a2b5f55ef0df50868bf2a8f	1032	2015-10-20	QueryPair_bucketrewrite	Good		0	slushie machines for sale	1032	slushy machine	slushie machines for sale
swarnes	663	663	f91e24dfe80012e2a7984afa4480a6d6	1273	2015-10-20	QueryPair_bucketrewrite	Excellent		0	ikea new haven	1273	ikea new haven ct	ikea new haven
swarnes	665	665	e97ee2054defb209c35fe4dc94599061	844	2015-10-19	QueryPair_bucketrewrite	Excellent		0	pooh bear	844	pooh teddy bear	pooh bear
swarnes	669	669	168908dd3227b8358eababa07fcaf091	956	2015-10-20	QueryPair_bucketrewrite	Excellent		0	indoor shutters	956	shutters indoor	indoor shutters
swarnes	674	674	e57c6b956a6521b28495f2886ca0977a	772	2015-10-20	QueryPair_bucketrewrite	Excellent		0	boots with wide calf	772	wide calf boots	boots with wide calf
swarnes	677	677	6766aa2750c19aad2fa1b32f36ed4aee	634	2015-10-19	QueryPair_bucketrewrite	Good		0	tiffany infinity ring	634	tiffany eternity rings	tiffany infinity ring
swarnes	678	678	c8ba76c279269b1c6bc8a07e38e78fa4	1214	2015-10-20	QueryPair_bucketrewrite	Fair		0	ear piercing	1214	ear infection	ear piercing
swarnes	692	692	c22abfa379f38b5b0411bc11fa9bf92f	972	2015-10-19	QueryPair_bucketrewrite	Excellent		0	ikea sunrise	972	ikea sunrise fl	ikea sunrise
swarnes	702	702	a5771bce93e200c36f7cd9dfd0e5deaa	38	2015-10-20	QueryPair_bucketrewrite	Bad	different sport	0	horseshoe set	38	volleyball set	horseshoe set
swarnes	705	705	06997f04a7db92466a2baa6ebc8b872d	762	2015-10-20	QueryPair_bucketrewrite	Excellent		0	finger rings	762	fingers rings	finger rings
swarnes	722	722	4e0928de075538c593fbdabb0c5ef2c3	774	2015-10-19	QueryPair_bucketrewrite	Excellent		0	chucks shoes	774	chucks sneakers	chucks shoes
swarnes	724	724	4734ba6f3de83d861c3176a6273cac6d	273	2015-10-19	QueryPair_bucketrewrite	Excellent		0	urban outfitters coupon	273	urban outfitters coupons	urban outfitters coupon
swarnes	750	750	b1a59b315fc9a3002ce38bbe070ec3f5	261	2015-10-19	QueryPair_bucketrewrite	Good		0	audrey hepburn pictures	261	audrey hepburn wall pictures	audrey hepburn pictures
swarnes	759	759	1f0e3dad99908345f7439f8ffabdffc4	19	2015-10-19	QueryPair_bucketrewrite	Fair		0	black tunic dress	19	gray tunic dress	black tunic dress
swarnes	770	770	9fc3d7152ba9336a670e36d0ed79bc43	133	2015-10-19	QueryPair_bucketrewrite	Good		0	general mills	133	general mills cereals	general mills
swarnes	8	8	0e9fa1f3e9e66792401a6972d477dcc3	1288	2015-10-20	QueryPair_bucketrewrite	Good		0	fur coats	1288	fur coats jackets	fur coats
swarnes	822	822	30ef30b64204a3088a26bc2e6ecf7602	652	2015-10-19	QueryPair_bucketrewrite	Good		0	rei coupon code	652	rei online coupon codes	rei coupon code
swarnes	823	823	df263d996281d984952c07998dc54358	739	2015-10-19	QueryPair_bucketrewrite	Good		0	hot air balloon	739	buy hot air balloon	hot air balloon
swarnes	836	836	7501e5d4da87ac39d782741cd794002d	1201	2015-10-19	QueryPair_bucketrewrite	Excellent		0	shower doors home depot	1201	home depot shower doors	shower doors home depot
swarnes	840	840	298f95e1bf9136124592c8d4825a06fc	532	2015-10-19	QueryPair_bucketrewrite	Fair		0	the christmas tree store	532	the tree store	the christmas tree store
swarnes	842	842	fe7ee8fc1959cc7214fa21c4840dff0a	986	2015-10-20	QueryPair_bucketrewrite	Fair		0	small breed dogs	986	tartar dogs	small breed dogs
swarnes	846	846	69cb3ea317a32c4e6143e665fdb20b14	402	2015-10-19	QueryPair_bucketrewrite	Fair		0	fiction books	402	hardcover books	fiction books
swarnes	853	853	e515df0d202ae52fcebb14295743063b	1030	2015-10-19	QueryPair_bucketrewrite	Good		0	jordan shoes	1030	jordan aj shoes	jordan shoes
swarnes	857	857	39059724f73a9969845dfe4146c5660e	270	2015-10-19	QueryPair_bucketrewrite	Good		0	winnie the pooh	270	winnie the pooh baby	winnie the pooh
swarnes	857	857	7f100b7b36092fb9b06dfb4fac360931	271	2015-10-19	QueryPair_bucketrewrite	Excellent		1	winnie the pooh	271	winnie the pooh bear	winnie the pooh
swarnes	9	9	3a066bda8c96b9478bb0512f0a43028c	661	2015-10-20	QueryPair_bucketrewrite	Fair		0	best buy return policy	661	best return policy	best buy return policy
swarnes	901	901	86109d400f0ed29e840b47ed72777c84	1345	2015-10-19	QueryPair_bucketrewrite	Excellent		0	brookstone store	1345	brookstone stores	brookstone store
swarnes	912	912	b6edc1cd1f36e45daf6d7824d7bb2283	810	2015-10-19	QueryPair_bucketrewrite	Fair		0	engraving pen	810	retractable pen	engraving pen
swarnes	913	913	d045c59a90d7587d8d671b5f5aec4e7c	928	2015-10-19	QueryPair_bucketrewrite	Good		0	my gym	928	kids my gym	my gym
swarnes	926	926	8e6b42f1644ecb1327dc03ab345e618b	471	2015-10-19	QueryPair_bucketrewrite	Excellent		0	european size conversion	471	euro size conversion	european size conversion
swarnes	935	935	0ff8033cf9437c213ee13937b1c4c455	659	2015-10-20	QueryPair_bucketrewrite	Good		0	spain map	659	spanish map	spain map
swarnes	935	935	68264bdb65b97eeae6788aa3348e553c	660	2015-10-20	QueryPair_bucketrewrite	Good		1	spain map	660	spain geography	spain map
swarnes	943	943	2b24d495052a8ce66358eb576b8912c8	145	2015-10-19	QueryPair_bucketrewrite	Fair		0	november 2015 calendar	145	november 2014 calendar	november 2015 calendar
swarnes	973	973	a0872cc5b5ca4cc25076f3d868e1bdf8	1308	2015-10-20	QueryPair_bucketrewrite	Fair		0	shutterfly discount codes	1308	tinyprints discount codes	shutterfly discount codes
swarnes	978	978	9188905e74c28e489b44e954ec0b9bca	244	2015-10-19	QueryPair_bucketrewrite	Excellent		0	petco coupons	244	coupon petco	petco coupons
