2166,20515,2595681,US,US,US,USD,
20188,20537,1206485,US,US,US,USD,
4980,20560,2067868,US,US,US,USD,
4980,20561,219912,US,US,US,USD,
2240,20586,1994035,US,US,US,USD,
6531,2059,,US,US,US,USD,
20188,20593,963050,US,US,US,USD,
20188,20599,963186,US,US,US,USD,
20188,20610,962927,US,US,US,USD,
21141,20619,2081076,US,US,US,USD,
20188,20625,963192,US,US,US,USD,
421,20628,2502388,US,US,US,USD,
20188,20629,1005550,US,US,US,USD,
25745,2064,,US,US,US,USD,
11140,20643,1489505,US,US,US,USD,
421,20646,2502391,US,US,US,USD,
421,20661,2502385,US,US,US,USD,
580,20728,2751213,US,US,US,USD,
421,20768,2436870,US,US,US,USD,
421,20785,2436873,US,US,US,USD,
25946,2080,,US,US,US,USD,
95046,20802,1339081,US,US,US,USD,
95046,20803,1339086,US,US,US,USD,
11646,20806,330537,US,US,US,USD,
95046,20809,1339111,US,US,US,USD,
55945,20810,255073,US,US,US,USD,
95046,20813,1339090,US,US,US,USD,
95046,20818,1339084,US,US,US,USD,
95046,20819,1339089,US,US,US,USD,
55945,20820,13107,US,US,US,USD,
95046,20828,1339079,US,US,US,USD,
207983,20829,1206811,US,US,US,USD,
95046,20841,1339108,US,US,US,USD,
7950,20842,1360189,US,US,US,USD,
7950,20859,1360193,US,US,US,USD,
11646,20883,1442852,US,US,US,USD,
7950,20888,1441990,US,US,US,USD,
11646,20899,1442856,US,US,US,USD,
11646,20919,1442857,US,US,US,USD,
12558,20928,1779838,US,US,US,USD,
7912,20929,182797,US,US,US,USD,
11646,20942,1779842,US,US,US,USD,
95046,20997,1339113,US,US,US,USD,
95046,21001,1339077,US,US,US,USD,
95046,21014,1339116,US,US,US,USD,
421,21056,2502348,US,US,US,USD,
421,21058,2502344,US,US,US,USD,
421,21088,2502347,US,US,US,USD,
55945,21094,1945022,US,US,US,USD,
75159,21095,138529,US,US,US,USD,
55945,21102,1945019,US,US,US,USD,
7950,21107,1776536,US,US,US,USD,
4980,21108,1858509,US,US,US,USD,
95046,21133,2702980,US,US,US,USD,
26238,2114,,US,US,US,USD,
9874,21143,412292,US,US,US,USD,
9874,21147,412297,US,US,US,USD,
9874,21173,412299,US,US,US,USD,
20188,21197,1130694,US,US,US,USD,
2166,21217,2837334,US,US,US,USD,
11140,21225,1326011,US,US,US,USD,
11140,21245,2030540,US,US,US,USD,
1373,21255,789033,US,US,US,USD,
26374,2126,,US,US,US,USD,
11140,21264,2030536,US,US,US,USD,
17259,21269,1026575,US,US,US,USD,
7950,21272,1664221,US,US,US,USD,
95046,21288,2702984,US,US,US,USD,
95046,21289,1292858,US,US,US,USD,
16504,21380,432218,US,US,US,USD,
16504,21388,792171,US,US,US,USD,
26536,2140,,US,US,US,USD,
16504,21406,792173,US,US,US,USD,
21350,21574,720622,US,US,US,USD,
11140,21578,1326020,US,US,US,USD,
4980,21602,2493860,US,US,US,USD,
96817,21628,923581,US,US,US,USD,
20188,21646,963038,US,US,US,USD,
20188,21649,963180,US,US,US,USD,
20188,21653,963152,US,US,US,USD,
12826,21655,1293453,US,US,US,USD,
20188,21656,962960,US,US,US,USD,
20188,21658,963023,US,US,US,USD,
29512,21661,9884,US,US,US,USD,
20188,21663,962924,US,US,US,USD,
20188,21664,962921,US,US,US,USD,
20188,21666,963194,US,US,US,USD,
9099,21667,18354,US,US,US,USD,
20188,21671,963037,US,US,US,USD,
9099,21675,18361,US,US,US,USD,
20188,21678,963187,US,US,US,USD,
20188,21683,963134,US,US,US,USD,
20188,21687,963123,US,US,US,USD,
20188,21689,962930,US,US,US,USD,
6531,21694,795159,US,US,US,USD,
20188,21719,1191486,US,US,US,USD,
12558,21725,997812,US,US,US,USD,
421,21727,2625268,US,US,US,USD,
421,21733,2625273,US,US,US,USD,
421,21740,2625249,US,US,US,USD,
421,21741,2625272,US,US,US,USD,
20188,21746,1191491,US,US,US,USD,
20188,21747,1154689,US,US,US,USD,
21141,21749,955711,US,US,US,USD,
7950,21787,1140676,US,US,US,USD,
29512,21798,2184,US,US,US,USD,
12826,2182,,US,US,US,USD,
9116,21829,2631882,US,US,US,USD,
26866,2185,,US,US,US,USD,
23210,21858,2594006,US,US,US,USD,
95046,21862,2543459,US,US,US,USD,
95046,21866,2543452,US,US,US,USD,
23210,21876,2594009,US,US,US,USD,
95046,21878,2543461,US,US,US,USD,
1884,21892,1214567,US,US,US,USD,
95046,21893,2543456,US,US,US,USD,
20188,21899,963131,US,US,US,USD,
20188,21901,962984,US,US,US,USD,
20188,21904,963041,US,US,US,USD,
20188,21905,963098,US,US,US,USD,
1884,21906,1214570,US,US,US,USD,
20188,21907,963205,US,US,US,USD,
20188,21909,962963,US,US,US,USD,
20188,21911,962935,US,US,US,USD,
20188,21913,963109,US,US,US,USD,
20188,21920,963051,US,US,US,USD,
20188,21924,963092,US,US,US,USD,
20188,21931,963178,US,US,US,USD,
20188,21935,963151,US,US,US,USD,
20188,21939,962988,US,US,US,USD,
7912,22004,814541,US,US,US,USD,
7950,22024,1386864,US,US,US,USD,
55945,22048,924978,US,US,US,USD,
6059,22092,6624,US,US,US,USD,
9874,22109,20079,US,US,US,USD,
972,22117,1430502,US,US,US,USD,
55945,22119,13110,US,US,US,USD,
55945,22121,82902,US,US,US,USD,
55945,22150,90187,US,US,US,USD,
12558,22205,2607670,US,US,US,USD,
12558,22225,2607632,US,US,US,USD,
972,22239,1839000,US,US,US,USD,
12558,22241,2607649,US,US,US,USD,
972,22249,1838983,US,US,US,USD,
4980,2227,,US,US,US,USD,
21141,22270,1144412,US,US,US,USD,
972,22272,1838991,US,US,US,USD,
972,22311,891296,US,US,US,USD,
972,22314,891063,US,US,US,USD,
972,22320,577356,US,US,US,USD,
972,22326,618652,US,US,US,USD,
972,22334,390922,US,US,US,USD,
972,22343,618646,US,US,US,USD,
972,22352,618676,US,US,US,USD,
2166,22357,2837339,US,US,US,USD,
7912,22378,24943,US,US,US,USD,
972,22380,1292603,US,US,US,USD,
972,22384,1292587,US,US,US,USD,
972,22385,1292584,US,US,US,USD,
2166,22390,2837336,US,US,US,USD,
972,22395,1292581,US,US,US,USD,
2166,22397,2798491,US,US,US,USD,
972,22413,1292585,US,US,US,USD,
421,22420,2547789,US,US,US,USD,
421,22427,2547785,US,US,US,USD,
13954,22443,1075122,US,US,US,USD,
9780,22500,616556,US,US,US,USD,
7950,22516,950496,US,US,US,USD,
5200,22526,771938,US,US,US,USD,
95046,22554,1859998,US,US,US,USD,
95046,22558,1859985,US,US,US,USD,
95046,22565,1859981,US,US,US,USD,
95046,22571,1860001,US,US,US,USD,
36164,22575,463363,US,US,US,USD,
11140,22583,1157120,US,US,US,USD,
95046,22586,1859990,US,US,US,USD,
11140,22615,101664,US,US,US,USD,
20188,22640,1004945,US,US,US,USD,
11140,22642,1325983,US,US,US,USD,
20188,22664,1290089,US,US,US,USD,
21350,22665,1290010,US,US,US,USD,
17259,22678,934273,US,US,US,USD,
17259,22693,1026570,US,US,US,USD,
972,22734,216516,US,US,US,USD,
421,22763,1285474,US,US,US,USD,
11646,22785,2436811,US,US,US,USD,
972,22794,1292590,US,US,US,USD,
421,22809,798435,US,US,US,USD,
6531,22817,1154541,US,US,US,USD,
20188,22844,1005382,US,US,US,USD,
20188,22846,1005021,US,US,US,USD,
20188,22857,1005132,US,US,US,USD,
20188,22859,963035,US,US,US,USD,
36455,22860,932816,US,US,US,USD,
20188,22864,963082,US,US,US,USD,
7912,22865,182804,US,US,US,USD,
20188,22871,963125,US,US,US,USD,
6531,22872,82471,US,US,US,USD,
20188,22874,1005077,US,US,US,USD,
20188,22875,962943,US,US,US,USD,
20188,22881,963079,US,US,US,USD,
20188,22884,963018,US,US,US,USD,
20188,22890,963083,US,US,US,USD,
17259,22899,934260,US,US,US,USD,
7912,22903,67796,US,US,US,USD,
7912,22912,24942,US,US,US,USD,
5200,22961,918373,US,US,US,USD,
7912,22977,2796437,US,US,US,USD,
7950,22982,629789,US,US,US,USD,
7912,23002,2796438,US,US,US,USD,
55945,23065,817060,US,US,US,USD,
55945,23069,7427,US,US,US,USD,
55945,23078,100073,US,US,US,USD,
55945,23095,817052,US,US,US,USD,
972,23097,939334,US,US,US,USD,
12558,23114,1326254,US,US,US,USD,
972,23117,939348,US,US,US,USD,
7912,23119,67762,US,US,US,USD,
7912,23128,182803,US,US,US,USD,
1373,23136,324702,US,US,US,USD,
95046,23146,1360377,US,US,US,USD,
2166,23181,1678,US,US,US,USD,
6531,23195,1949,US,US,US,USD,
421,23205,4228,US,US,US,USD,
7950,23207,2839428,US,US,US,USD,
95046,23209,2715084,US,US,US,USD,
421,23215,1782978,US,US,US,USD,
421,23221,1782970,US,US,US,USD,
421,23226,1782967,US,US,US,USD,
21141,23242,938388,US,US,US,USD,
421,23246,1782972,US,US,US,USD,
21141,23276,938378,US,US,US,USD,
2015,23284,975895,US,US,US,USD,
2015,23293,975890,US,US,US,USD,
207983,23309,1203452,US,US,US,USD,
28240,2332,,US,US,US,USD,
2015,23349,2463570,US,US,US,USD,
95046,23352,1360382,US,US,US,USD,
421,23372,183700,US,US,US,USD,
7950,23464,939611,US,US,US,USD,
17259,23507,939587,US,US,US,USD,
7950,23526,14434,US,US,US,USD,
972,23561,1300864,US,US,US,USD,
20188,23565,1309996,US,US,US,USD,
7950,23600,1360186,US,US,US,USD,
7950,23626,1161314,US,US,US,USD,
2166,23642,46764,US,US,US,USD,
972,23646,618682,US,US,US,USD,
7950,23647,1161339,US,US,US,USD,
972,23673,891292,US,US,US,USD,
20188,23676,962928,US,US,US,USD,
20188,23683,963062,US,US,US,USD,
20188,23694,962991,US,US,US,USD,
972,23706,71171,US,US,US,USD,
2015,23712,709326,US,US,US,USD,
20188,23713,963196,US,US,US,USD,
421,23737,1917,US,US,US,USD,
421,23748,2441662,US,US,US,USD,
12558,23823,174994,US,US,US,USD,
421,23829,1431831,US,US,US,USD,
421,23838,1431829,US,US,US,USD,
6531,23841,795160,US,US,US,USD,
421,23845,1388662,US,US,US,USD,
972,23847,390944,US,US,US,USD,
972,23864,1430490,US,US,US,USD,
12826,23894,1293476,US,US,US,USD,
20188,23908,1172265,US,US,US,USD,
421,23910,2230955,US,US,US,USD,
37208,23924,1414935,US,US,US,USD,
421,23949,2737980,US,US,US,USD,
421,23951,2737996,US,US,US,USD,
5200,23957,2637811,US,US,US,USD,
421,23960,6934,US,US,US,USD,
2166,23964,2837342,US,US,US,USD,
2166,23972,2837351,US,US,US,USD,
2166,23981,2837345,US,US,US,USD,
421,23982,2738006,US,US,US,USD,
421,23991,1277586,US,US,US,USD,
20188,23992,962940,US,US,US,USD,
14563,23999,383693,US,US,US,USD,
14563,24009,217313,US,US,US,USD,
24411,24011,1200841,US,US,US,USD,
4980,24016,100917,US,US,US,USD,
20188,24021,1010017,US,US,US,USD,
20188,24022,962961,US,US,US,USD,
20188,24027,1005560,US,US,US,USD,
421,24028,1277594,US,US,US,USD,
7912,24033,67795,US,US,US,USD,
972,24036,1430520,US,US,US,USD,
421,24044,2230957,US,US,US,USD,
972,24045,1430539,US,US,US,USD,
17259,24056,1456978,US,US,US,USD,
421,24061,2230961,US,US,US,USD,
421,24077,2230956,US,US,US,USD,
20188,24131,963119,US,US,US,USD,
4980,24133,2253903,US,US,US,USD,
20188,24137,962974,US,US,US,USD,
14563,24143,1919450,US,US,US,USD,
20188,24144,962968,US,US,US,USD,
14563,24149,1919443,US,US,US,USD,
14563,24161,1919453,US,US,US,USD,
20188,24165,963016,US,US,US,USD,
2240,24186,1961171,US,US,US,USD,
14563,24261,2638185,US,US,US,USD,
1373,24293,91969,US,US,US,USD,
21350,24296,1244905,US,US,US,USD,
1373,24302,84360,US,US,US,USD,
21350,24312,1244912,US,US,US,USD,
2193,24332,1244763,US,US,US,USD,
4980,24373,1673688,US,US,US,USD,
321309,2438,,US,US,US,USD,
7950,24408,1466472,US,US,US,USD,
21350,24458,1203153,US,US,US,USD,
972,24513,1467966,US,US,US,USD,
29512,2455,,US,US,US,USD,
972,24556,618644,US,US,US,USD,
972,24559,577370,US,US,US,USD,
4980,24599,2264564,US,US,US,USD,
4980,24603,2264588,US,US,US,USD,
421,24609,1431761,US,US,US,USD,
421,24613,1431757,US,US,US,USD,
15469,24614,932347,US,US,US,USD,
4980,24616,2264587,US,US,US,USD,
421,24626,1431749,US,US,US,USD,
1693,24628,241242,US,US,US,USD,
4980,24634,2264603,US,US,US,USD,
421,24640,1431758,US,US,US,USD,
4980,24662,1759636,US,US,US,USD,
11646,24666,83738,US,US,US,USD,
4713,24676,956,US,US,US,USD,
7950,24681,1433293,US,US,US,USD,
11646,24694,1631826,US,US,US,USD,
972,24697,1468123,US,US,US,USD,
11646,24699,1631822,US,US,US,USD,
7950,24706,1466466,US,US,US,USD,
972,24714,1468016,US,US,US,USD,
7950,24718,1466479,US,US,US,USD,
11646,24719,1631828,US,US,US,USD,
7950,24721,1466468,US,US,US,USD,
972,24728,1468122,US,US,US,USD,
7950,24738,1466464,US,US,US,USD,
37208,24746,2049015,US,US,US,USD,
18523,24763,354659,US,US,US,USD,
421,24769,946719,US,US,US,USD,
421,24783,1431750,US,US,US,USD,
7912,24791,67799,US,US,US,USD,
421,24812,1431756,US,US,US,USD,
7912,24821,2796435,US,US,US,USD,
7912,24825,2796425,US,US,US,USD,
5200,24829,881679,US,US,US,USD,
7950,24835,2847616,US,US,US,USD,
95046,24837,1797194,US,US,US,USD,
7912,24854,2796429,US,US,US,USD,
95046,24880,1100047,US,US,US,USD,
7950,24887,2118803,US,US,US,USD,
421,24890,1795629,US,US,US,USD,
23694,24891,1403318,US,US,US,USD,
421,24896,1795619,US,US,US,USD,
2015,24899,908526,US,US,US,USD,
12826,24911,1769523,US,US,US,USD,
33038,24920,1767043,US,US,US,USD,
20188,24922,1005224,US,US,US,USD,
20188,24944,1010011,US,US,US,USD,
11646,24947,1771208,US,US,US,USD,
421,24948,246906,US,US,US,USD,
12558,24954,190103,US,US,US,USD,
972,24987,1430538,US,US,US,USD,
11140,25022,879501,US,US,US,USD,
7950,25044,2813997,US,US,US,USD,
421,25085,1795596,US,US,US,USD,
972,25091,1430525,US,US,US,USD,
972,25095,1430522,US,US,US,USD,
20188,25101,962947,US,US,US,USD,
972,25105,1430521,US,US,US,USD,
972,25109,1430526,US,US,US,USD,
972,25124,1430524,US,US,US,USD,
55945,25133,1990971,US,US,US,USD,
55945,25135,1990961,US,US,US,USD,
55945,25147,1990979,US,US,US,USD,
2166,25160,1091,US,US,US,USD,
55945,25163,1990968,US,US,US,USD,
5200,25179,2833603,US,US,US,USD,
11140,25185,1325984,US,US,US,USD,
5200,25195,2833607,US,US,US,USD,
7950,25217,1402418,US,US,US,USD,
12558,25234,1865353,US,US,US,USD,
12558,25237,1865347,US,US,US,USD,
95046,25255,1856031,US,US,US,USD,
12558,25266,1865350,US,US,US,USD,
20188,25275,963052,US,US,US,USD,
20188,25287,1005140,US,US,US,USD,
20188,25292,963002,US,US,US,USD,
20188,25298,1004943,US,US,US,USD,
20188,25299,1128930,US,US,US,USD,
20188,25308,1005072,US,US,US,USD,
20188,25327,1005498,US,US,US,USD,
153105,25356,1115452,US,US,US,USD,
7912,25370,2796440,US,US,US,USD,
7912,25396,2796445,US,US,US,USD,
14563,25442,1919379,US,US,US,USD,
20188,25444,1005135,US,US,US,USD,
10729,25448,281739,US,US,US,USD,
6046,2547,,US,US,US,USD,
20188,25471,1005107,US,US,US,USD,
421,25478,2441664,US,US,US,USD,
30648,2549,,US,US,US,USD,
421,25496,1388727,US,US,US,USD,
421,25507,2441667,US,US,US,USD,
421,25521,2359757,US,US,US,USD,
7950,25550,1729722,US,US,US,USD,
95046,25568,1615086,US,US,US,USD,
55945,25575,1077164,US,US,US,USD,
55945,25582,1077181,US,US,US,USD,
55945,25586,1077169,US,US,US,USD,
55945,25590,1077193,US,US,US,USD,
55945,25592,1077165,US,US,US,USD,
95046,25596,1615089,US,US,US,USD,
55945,25597,1077187,US,US,US,USD,
55945,25611,1077178,US,US,US,USD,
14563,25619,1691908,US,US,US,USD,
14563,25623,1691970,US,US,US,USD,
14563,25631,1691967,US,US,US,USD,
14563,25642,1970,US,US,US,USD,
167109,25650,2572653,US,US,US,USD,
14563,25653,1691902,US,US,US,USD,
4980,25659,1673692,US,US,US,USD,
14563,25678,1919434,US,US,US,USD,
14563,25682,1919463,US,US,US,USD,
14563,25687,1919459,US,US,US,USD,
14563,25692,1919436,US,US,US,USD,
421,25702,2359788,US,US,US,USD,
421,25703,2359798,US,US,US,USD,
421,25709,2359793,US,US,US,USD,
14563,25710,1919465,US,US,US,USD,
421,25717,2359790,US,US,US,USD,
421,25736,2359796,US,US,US,USD,
95046,25746,1615063,US,US,US,USD,
95046,25761,1615070,US,US,US,USD,
95046,25767,1056558,US,US,US,USD,
95046,25772,1055479,US,US,US,USD,
95046,25773,1056557,US,US,US,USD,
95046,25775,1056851,US,US,US,USD,
95046,25776,1056561,US,US,US,USD,
95046,25781,1056566,US,US,US,USD,
95046,25783,1056560,US,US,US,USD,
95046,25786,1056853,US,US,US,USD,
95046,25790,1056564,US,US,US,USD,
95046,25793,1056852,US,US,US,USD,
95046,25800,1055468,US,US,US,USD,
95046,25804,1055475,US,US,US,USD,
14563,25809,1691914,US,US,US,USD,
95046,25810,1056848,US,US,US,USD,
22569,25811,1614319,US,US,US,USD,
95046,25812,1056855,US,US,US,USD,
421,25822,1256732,US,US,US,USD,
7912,25828,2716894,US,US,US,USD,
12558,25847,1841191,US,US,US,USD,
421,25849,2359747,US,US,US,USD,
421,25854,1431835,US,US,US,USD,
421,25858,1431826,US,US,US,USD,
421,25860,1431824,US,US,US,USD,
421,25868,1431837,US,US,US,USD,
421,25873,1431828,US,US,US,USD,
421,25884,1431832,US,US,US,USD,
421,25887,1431825,US,US,US,USD,
2166,25939,1491673,US,US,US,USD,
25168,25946,1494182,US,US,US,USD,
2166,25948,1491676,US,US,US,USD,
20188,25949,1004987,US,US,US,USD,
37627,25953,1539124,US,US,US,USD,
2166,25973,1491672,US,US,US,USD,
2166,25975,1491677,US,US,US,USD,
4980,26012,100887,US,US,US,USD,
14563,26022,217305,US,US,US,USD,
21350,26025,1256780,US,US,US,USD,
421,26106,1653669,US,US,US,USD,
4980,26115,1888995,US,US,US,USD,
13954,26135,883431,US,US,US,USD,
4980,26139,2281472,US,US,US,USD,
4980,26146,1889380,US,US,US,USD,
55945,26156,49968,US,US,US,USD,
4980,26157,2281474,US,US,US,USD,
4980,26174,2281470,US,US,US,USD,
7950,26181,784859,US,US,US,USD,
11646,26198,1975340,US,US,US,USD,
37627,26274,1539139,US,US,US,USD,
37627,26279,1539143,US,US,US,USD,
12558,26280,1655011,US,US,US,USD,
37627,26309,1539144,US,US,US,USD,
2166,26322,1000675,US,US,US,USD,
95046,26332,1205464,US,US,US,USD,
95046,26340,1205461,US,US,US,USD,
421,26349,412836,US,US,US,USD,
95046,26357,1205480,US,US,US,USD,
95046,26360,1205465,US,US,US,USD,
15483,26369,47775,US,US,US,USD,
7950,26421,2238822,US,US,US,USD,
37538,26442,56121,US,US,US,USD,
31662,2648,,US,US,US,USD,
16504,26480,383341,US,US,US,USD,
972,26482,1468020,US,US,US,USD,
4980,26510,1518653,US,US,US,USD,
14563,26530,1911955,US,US,US,USD,
11646,26533,2492272,US,US,US,USD,
14563,26546,1911956,US,US,US,USD,
7950,26550,1917116,US,US,US,USD,
14563,26562,1911953,US,US,US,USD,
11646,26563,2492268,US,US,US,USD,
421,26576,2359738,US,US,US,USD,
421,26585,2359744,US,US,US,USD,
421,26593,2359742,US,US,US,USD,
15483,26603,47113,US,US,US,USD,
16504,26610,1454963,US,US,US,USD,
4980,26626,1518656,US,US,US,USD,
972,26633,1468092,US,US,US,USD,
972,26636,1468056,US,US,US,USD,
11646,26637,2080114,US,US,US,USD,
972,26642,1468098,US,US,US,USD,
4980,26643,100879,US,US,US,USD,
972,26647,1468095,US,US,US,USD,
14563,26650,1911961,US,US,US,USD,
4980,26654,100896,US,US,US,USD,
4980,26655,1518654,US,US,US,USD,
972,26666,1468090,US,US,US,USD,
9099,26669,480556,US,US,US,USD,
14563,26680,1911960,US,US,US,USD,
2015,26699,428675,US,US,US,USD,
2015,26729,366893,US,US,US,USD,
17259,26731,1026689,US,US,US,USD,
17259,26747,934291,US,US,US,USD,
17259,26763,1026616,US,US,US,USD,
20188,26792,963155,US,US,US,USD,
20188,26799,962925,US,US,US,USD,
11646,26806,1672078,US,US,US,USD,
20188,26808,963021,US,US,US,USD,
36455,26824,932824,US,US,US,USD,
31959,2684,,US,US,US,USD,
17259,26871,848482,US,US,US,USD,
7950,26887,783079,US,US,US,USD,
972,26908,1430487,US,US,US,USD,
2240,26909,279209,US,US,US,USD,
36164,26915,1467590,US,US,US,USD,
972,26916,1430489,US,US,US,USD,
972,26924,1430488,US,US,US,USD,
421,26940,2502360,US,US,US,USD,
972,26942,1430485,US,US,US,USD,
421,26945,2502357,US,US,US,USD,
36164,26973,273939,US,US,US,USD,
4980,26998,2413458,US,US,US,USD,
4980,27026,2413460,US,US,US,USD,
5200,27027,908036,US,US,US,USD,
20188,27062,1005147,US,US,US,USD,
20188,27100,963190,US,US,US,USD,
7950,27113,1267517,US,US,US,USD,
20188,27118,963183,US,US,US,USD,
7950,27121,1267533,US,US,US,USD,
7950,27128,1267527,US,US,US,USD,
20188,27133,963143,US,US,US,USD,
4980,27166,219909,US,US,US,USD,
421,27183,1256742,US,US,US,USD,
421,27185,1256740,US,US,US,USD,
580,27207,762737,US,US,US,USD,
580,27215,762723,US,US,US,USD,
580,27220,762736,US,US,US,USD,
421,27223,2441600,US,US,US,USD,
580,27238,762745,US,US,US,USD,
11646,27256,1396120,US,US,US,USD,
75159,27261,1803763,US,US,US,USD,
7950,27288,2814347,US,US,US,USD,
7950,27293,2814343,US,US,US,USD,
3305,273,,US,US,US,USD,
7950,27300,2814368,US,US,US,USD,
18727,27305,1341972,US,US,US,USD,
7950,27306,2814354,US,US,US,USD,
7950,27323,2814345,US,US,US,USD,
4980,27326,2394845,US,US,US,USD,
4980,27329,2394865,US,US,US,USD,
11646,27339,1442859,US,US,US,USD,
11646,27349,61523,US,US,US,USD,
4980,27359,2394869,US,US,US,USD,
36455,27391,932815,US,US,US,USD,
32272,27445,786169,US,US,US,USD,
16811,27451,700490,US,US,US,USD,
4980,27476,2394855,US,US,US,USD,
1884,27519,2119871,US,US,US,USD,
4980,27541,2046681,US,US,US,USD,
1884,27544,2119874,US,US,US,USD,
7950,27562,1685562,US,US,US,USD,
20188,27565,1005289,US,US,US,USD,
20583,27598,273790,US,US,US,USD,
55945,27664,6370,US,US,US,USD,
1884,27707,2119876,US,US,US,USD,
